id_avaluo,numero_finca,finalidad,fecha_inspeccion,fecha_valor,fecha_informe,provincia,canton,distrito,latitud,longitud,tipologia_inmueble,moneda,area_terreno_m2,valor_unitario_terreno_m2,area_construccion_m2,valor_unitario_construccion_m2,valor_obras_complementarias,valor_total_inmueble,perito_id
AV-2024-001867,6-751177-347,Leasing,2024-04-19,2024-04-20,2024-04-22,Puntarenas,Garabito,Jacó,9.656919,-84.617236,Apartamento,USD,115.44,2930.54,221.74,1201.62,15964.81,620714,PER-002
AV-2025-001868,1-358252,Leasing,2025-09-03,2025-09-09,2025-09-20,San José,Pérez Zeledón,San Isidro de El General,9.325462,-83.706811,Local comercial,CRC,610.73,394518.12,1043.61,826321.58,52809623.72,1156111000,PER-007
AV-2025-001869,1-730960,Leasing,2025-12-08,2025-12-13,2025-12-20,San José,Santa Ana,Santa Ana,9.923055,-84.179302,Bodega o nave industrial,USD,14047.94,1033.29,8010.43,1392.57,797753.75,26468434,PER-006
AV-2025-001870,1-180660,Actualización de garantía,2025-01-06,2025-01-26,2025-02-06,San José,Goicoechea,Guadalupe,9.939448,-84.054074,Terreno baldío urbano,CRC,841.3,237950.79,0.0,0.0,0.0,200188000,PER-005
AV-2024-001871,6-207645,Leasing,2024-10-05,2024-10-11,2024-10-21,Puntarenas,Puntarenas,Puntarenas,9.963952,-84.806381,Local comercial,CRC,1265.83,550921.13,1102.87,629976.33,26819286.82,1418974000,PER-005
AV-2026-001872,1-652909,Leasing,2021-07-10,2021-07-16,2021-07-20,San José,Puriscal,Santiago,9.899403,-84.295443,Finca agrícola,CRC,107983.91,5803.6,0.0,0.0,0.0,626695000,PER-004
AV-2025-001873,4-924945,Garantía hipotecaria,2025-06-16,2025-06-29,2025-07-05,Heredia,San Rafael,San Rafael,10.016448,-84.096876,Bodega o nave industrial,USD,4904.87,331.76,2225.08,1390.25,113455.56,4834113,PER-005
AV-2025-001874,1-820503-141,Leasing,2025-11-21,2025-12-07,2025-12-10,San José,Desamparados,Desamparados,9.909896,-84.061938,Condominio horizontal,USD,295.2,342.83,142.38,883.43,2010.64,228997,PER-008
AV-2024-001875,2-499306,Seguro,2024-09-14,2024-09-27,2024-10-04,Alajuela,San Carlos,Quesada,10.323972,-84.47458,Casa de habitación,CRC,885.07,685133.7,233.84,414142.22,1098348.53,704333000,PER-007
AV-2025-001876,1-656428,Leasing,2022-11-11,2022-11-21,2022-12-01,San José,Goicoechea,Guadalupe,9.961092,-84.053415,Casa de habitación,CRC,266.67,786963.7,158.8,469825.11,1574256.1,286042000,PER-006
AV-2024-001877,1-294646-210,Contable,2024-05-27,2024-06-12,2024-06-17,San José,San José,Carmen,9.93083,-84.074229,Condominio horizontal,USD,408.07,971.44,118.21,1653.58,10329.83,602215,PER-005
AV-2024-001878,4-509448,Actualización de garantía,2024-10-24,2024-11-03,2024-11-06,Heredia,Belén,San Antonio,9.967064,-84.187106,Edificio de oficinas,USD,994.91,976.24,5428.27,852.82,275597.66,5876206,PER-008
AV-2026-001879,3-815157,Garantía hipotecaria,2022-04-30,2022-05-16,2022-05-28,Cartago,Turrialba,Turrialba,9.857464,-83.678674,Bodega o nave industrial,USD,17559.68,87.96,6842.37,618.79,274989.57,6053529,PER-003
AV-2024-001880,6-800112,Leasing,2024-09-14,2024-09-30,2024-10-09,Puntarenas,Quepos,Quepos,9.415493,-84.137315,Terreno baldío urbano,USD,851.25,275.43,0.0,0.0,3032.77,237493,PER-003
AV-2025-001881,2-837384,Leasing,2025-11-16,2025-11-18,2025-11-24,Alajuela,Alajuela,Alajuela,10.011261,-84.197761,Casa de habitación,CRC,760.38,1173455.83,396.44,842165.37,11681891.69,1237822000,PER-003
AV-2025-001882,4-843813,Leasing,2025-03-01,2025-03-16,2025-03-23,Heredia,San Rafael,San Rafael,10.020745,-84.092246,Casa de habitación,CRC,936.79,789582.8,183.81,839602.71,8107723.16,902108000,PER-006
AV-2025-001883,1-735189-342,Leasing,2025-08-22,2025-09-03,2025-09-11,San José,Santa Ana,Santa Ana,9.937615,-84.165061,Condominio horizontal,USD,322.71,456.6,240.29,1593.26,554.69,530749,PER-007
AV-2025-001884,6-518834,Actualización de garantía,2025-07-24,2025-08-07,2025-08-09,Puntarenas,Puntarenas,Puntarenas,9.978617,-84.848242,Casa de habitación,CRC,284.82,268731.7,149.93,694248.29,2109959.71,182739000,PER-001
AV-2025-001885,6-468599,Actualización de garantía,2025-07-24,2025-08-13,2025-08-18,Puntarenas,Puntarenas,Puntarenas,9.977739,-84.83704,Local comercial,CRC,1592.92,2995113.22,3055.26,811587.39,103988003.67,7354574000,PER-003
AV-2024-001886,1-701209-379,Actualización de garantía,2024-09-16,2024-09-29,2024-10-08,San José,Tibás,San Juan,9.95835,-84.091483,Apartamento,USD,124.82,901.23,370.18,583.51,9416.47,337912,PER-007
AV-2025-001887,7-202111-315,Leasing,2023-01-16,2023-01-16,2023-01-18,Limón,Talamanca,Cahuita,10.31766,-83.537956,Condominio horizontal,USD,467.57,278.32,152.76,989.22,5182.3,286430,PER-001
AV-2026-001888,7-524561,Leasing,2026-02-20,2026-02-25,2026-03-05,Limón,Talamanca,Cahuita,9.752118,-82.79213,Casa de habitación,CRC,929.36,1221764.87,542.09,777379.59,20513818.71,1577383000,PER-009
AV-2025-001889,1-719186-024,Garantía hipotecaria,2025-10-19,2025-10-28,2025-10-31,San José,Goicoechea,Guadalupe,9.952496,-84.036043,Condominio horizontal,USD,338.87,221.0,127.85,772.48,7036.48,180688,PER-009
AV-2025-001890,2-968213-398,Compraventa,2025-07-09,2025-07-11,2025-07-23,Alajuela,Alajuela,Alajuela,10.032061,-84.22383,Condominio horizontal,CRC,438.95,359015.67,291.77,729421.31,13121108.34,383534000,PER-001
AV-2026-001891,2-428265,Seguro,2026-01-01,2026-01-04,2026-01-15,Alajuela,San Ramón,San Ramón,10.103798,-84.492914,Finca agrícola,CRC,220049.82,67498.35,7183.26,520550.08,111140428.76,18703387000,PER-002
AV-2024-001892,5-296339,Garantía hipotecaria,2024-11-11,2024-11-20,2024-11-26,Guanacaste,Santa Cruz,Tamarindo,10.280088,-85.83452,Casa de habitación,CRC,295.61,1153848.5,101.6,600257.31,3594034.4,363160000,PER-001
AV-2024-001893,1-571592,Garantía hipotecaria,2024-12-09,2024-12-26,2025-01-07,San José,Curridabat,Curridabat,9.913371,-84.019956,Casa de habitación,CRC,1093.64,946641.45,172.71,727827.64,72416.61,1161060000,PER-006
AV-2026-001894,2-692126,Actualización de garantía,2026-01-13,2026-01-14,2026-01-15,Alajuela,Grecia,Grecia,10.04799,-84.297274,Local comercial,CRC,2347.73,492530.27,1365.56,700006.91,34840467.02,2147070000,PER-009
AV-2025-001895,4-180890,Actualización de garantía,2025-03-13,2025-03-19,2025-03-28,Heredia,Belén,San Antonio,9.984379,-84.186588,Casa de habitación,CRC,848.42,937355.58,521.66,748054.85,30256663.67,1215758000,PER-007
AV-2025-001896,1-404074,Actualización de garantía,2025-06-02,2025-06-03,2025-06-09,San José,Tibás,San Juan,9.958964,-84.071799,Local comercial,CRC,360.38,924754.07,664.46,503452.15,9336395.87,677123000,PER-001
AV-2026-001897,1-723240,Garantía hipotecaria,2023-11-04,2023-11-11,2023-11-23,San José,Puriscal,Santiago,10.136875,-83.816078,Terreno baldío urbano,CRC,767.65,17192.72,0.0,0.0,0.0,13198000,PER-003
AV-2025-001898,4-240047,Garantía hipotecaria,2025-10-12,2025-10-26,2025-11-06,Heredia,Sarapiquí,Puerto Viejo,10.430361,-83.908641,Finca agrícola,CRC,46446.03,22865.33,2749.92,555439.15,24201898.1,2613619000,PER-004
AV-2024-001899,5-533610,Actualización de garantía,2024-07-03,2024-07-08,2024-07-11,Guanacaste,Nicoya,Nicoya,10.185432,-85.478099,Casa de habitación,CRC,800.14,616760.34,363.04,333329.29,1284770.23,615791000,PER-007
AV-2025-001900,4-180391-167,Leasing,2025-07-06,2025-07-12,2025-07-23,Heredia,San Rafael,San Rafael,10.027185,-84.103604,Condominio horizontal,USD,507.74,303.09,192.41,1031.92,5008.89,357452,PER-002
AV-2024-001901,1-752201-388,Garantía hipotecaria,2022-05-20,2022-05-25,2022-06-05,San José,Montes de Oca,San Pedro,9.94817,-84.055795,Apartamento,USD,97.23,631.29,259.7,1288.14,24333.0,420243,PER-001
AV-2026-001902,1-901526,Garantía hipotecaria,2025-12-30,2026-01-02,2026-01-10,San José,Curridabat,Curridabat,9.908241,-84.028935,Edificio de oficinas,USD,1754.13,1018.6,8887.73,634.82,101255.79,7530121,PER-005
AV-2024-001903,1-398962,Garantía hipotecaria,2024-08-06,2024-08-20,2024-08-29,San José,San José,Carmen,9.943092,-84.065894,Local comercial,CRC,1040.58,721632.69,1125.8,391968.34,31047501.03,1223242000,PER-002
AV-2025-001904,2-449252,Compraventa,2025-04-27,2025-05-06,2025-05-16,Alajuela,San Ramón,San Ramón,10.058215,-84.479942,Local comercial,CRC,395.58,509433.36,490.75,320172.07,8800231.17,367446000,PER-001
AV-2025-001905,7-796289,Leasing,2025-11-24,2025-12-06,2025-12-08,Limón,Limón,Limón,10.013048,-83.04352,Casa de habitación,CRC,338.06,678247.38,97.67,647506.16,4051694.4,296582000,PER-007
AV-2024-001906,3-738210,Leasing,2024-11-19,2024-11-26,2024-11-27,Cartago,Cartago,Oriental,9.866944,-83.920291,Edificio de oficinas,USD,1324.89,960.47,5335.72,1420.0,365311.94,9214551,PER-008
AV-2025-001907,1-747363,Leasing,2025-02-17,2025-03-01,2025-03-04,San José,Desamparados,Desamparados,9.894752,-84.082393,Bodega o nave industrial,USD,8285.94,170.09,4289.53,1254.93,62684.28,6855100,PER-004
AV-2025-001908,3-237427,Leasing,2025-02-19,2025-03-06,2025-03-17,Cartago,Paraíso,Paraíso,9.811657,-83.866333,Casa de habitación,CRC,267.94,851996.12,45.5,439664.87,1166592.36,249455000,PER-009
AV-2025-001909,3-860299,Contable,2022-03-08,2022-03-12,2022-03-24,Cartago,La Unión,Tres Ríos,9.907122,-83.97589,Local comercial,CRC,756.29,552654.37,773.25,679965.06,1527871.58,1009530000,PER-005
AV-2025-001910,4-381490,Leasing,2025-02-14,2025-02-22,2025-02-24,Heredia,San Rafael,San Rafael,10.006748,-84.105956,Casa de habitación,CRC,275.67,497869.76,138.11,437728.72,3524039.49,201227000,PER-002
AV-2025-001911,4-649262,Garantía hipotecaria,2025-08-21,2025-09-02,2025-09-10,Heredia,Santo Domingo,Santo Domingo,9.974488,-84.093332,Casa de habitación,CRC,504.35,757945.51,150.15,311402.58,2236746.88,431264000,PER-006
AV-2025-001912,2-119757,Actualización de garantía,2025-04-27,2025-04-28,2025-05-01,Alajuela,Upala,Upala,10.880688,-85.115246,Casa de habitación,CRC,270.21,367629.42,158.87,251745.23,2113752.14,141446000,PER-007
AV-2025-001913,2-523626,Garantía hipotecaria,2025-08-10,2025-08-12,2025-08-21,Alajuela,Upala,Upala,10.937765,-85.050895,Casa de habitación,USD,1050.3,55.54,142.96,953.07,6115.41,200700,PER-009
AV-2025-001914,2-980901,Contable,2025-03-30,2025-04-03,2025-04-08,Alajuela,San Carlos,Quesada,10.367039,-84.422843,Local comercial,CRC,1101.47,481994.5,511.42,842015.08,17232003.32,978758000,PER-003
AV-2024-001915,4-549729-060,Garantía hipotecaria,2024-09-09,2024-09-16,2024-09-28,Heredia,Heredia,Heredia,10.004192,-84.116082,Apartamento,USD,225.59,537.5,373.61,1358.21,10438.27,639134,PER-003
AV-2025-001916,3-123015-098,Garantía hipotecaria,2025-04-20,2025-04-26,2025-05-06,Cartago,Paraíso,Paraíso,9.853787,-83.846956,Apartamento,USD,102.28,277.71,207.84,530.03,3361.34,141927,PER-002
AV-2025-001917,3-725415-118,Leasing,2025-05-18,2025-05-26,2025-05-29,Cartago,La Unión,Tres Ríos,9.90975,-84.004683,Apartamento,USD,228.5,383.72,544.51,1583.9,5118.51,955248,PER-005
AV-2025-001918,2-845866,Garantía hipotecaria,2021-10-17,2021-10-24,2021-11-03,Alajuela,Alajuela,Alajuela,-84.207587,10.001234,Casa de habitación,USD,273.92,976.32,58.16,1422.25,3287.56,353439,PER-006
AV-2024-001919,6-571686,Actualización de garantía,2024-07-22,2024-07-28,2024-08-05,Puntarenas,Puntarenas,Puntarenas,9.957435,-84.821645,Casa de habitación,CRC,137.03,431123.6,40.15,547233.94,553268.18,81602000,PER-008
AV-2025-001920,2-381839,Compraventa,2025-08-30,2025-09-09,2025-09-10,Alajuela,Atenas,Atenas,9.970096,-84.393054,Terreno baldío rural,CRC,11171.95,24846.73,0.0,0.0,0.0,277586000,PER-003
AV-2024-001921,3-959768,Garantía hipotecaria,2024-05-23,2024-06-11,2024-06-21,Cartago,Cartago,Oriental,9.878645,-83.91714,Local comercial,CRC,593.25,1150311.56,969.25,695014.83,26654927.38,1382720000,PER-007
AV-2026-001922,5-146288,Seguro,2025-12-30,2026-01-08,2026-01-11,Guanacaste,Carrillo,Sardinal,10.542705,-85.689315,Terreno baldío urbano,CRC,906.75,217387.86,0.0,0.0,0.0,197116000,PER-001
AV-2025-001923,3-371214,Garantía hipotecaria,2025-09-25,2025-09-30,2025-10-06,Cartago,Paraíso,Paraíso,9.863861,-83.867823,Local comercial,CRC,2081.52,2076717.54,1303.0,690765.3,45038039.19,5267834000,PER-009
AV-2025-001924,5-836293-029,Garantía hipotecaria,2025-03-16,2025-03-20,2025-04-01,Guanacaste,Carrillo,Sardinal,10.515317,-85.62594,Condominio horizontal,USD,387.84,139.09,150.86,1553.66,2196.88,290527,PER-005
AV-2026-001925,5-731929,Actualización de garantía,2026-02-10,2026-02-15,2026-02-21,Guanacaste,Nicoya,Nicoya,10.15286,-85.419889,Terreno baldío rural,CRC,12161.33,97380.06,0.0,0.0,11039746.54,1195311000,PER-004
AV-2026-001926,4-760845,Contable,2023-04-12,2023-04-23,2023-05-05,Heredia,Sarapiquí,Puerto Viejo,10.376379,-83.986674,Casa de habitación,CRC,295.75,349366.92,111.15,684424.05,4029538.06,183429000,PER-009
AV-2025-001927,3-995650,Actualización de garantía,2025-08-20,2025-09-01,2025-09-05,Cartago,Turrialba,Turrialba,10.365228,-83.370574,Casa de habitación,CRC,945.27,370063.15,520.09,770589.44,31455288.39,782041000,PER-006
AV-2025-001928,1-841225-077,Garantía hipotecaria,2025-12-05,2025-12-20,2025-12-25,San José,Escazú,Escazú,9.922136,-84.137494,Apartamento,USD,50.74,952.59,138.76,1370.31,4969.9,243449,PER-007
AV-2025-001929,2-182281,Garantía hipotecaria,2025-06-28,2025-07-04,2025-07-13,Alajuela,San Ramón,San Ramón,10.0639,-84.473078,Casa de habitación,CRC,360.06,53588.03,238.58,524756.94,1856905.25,146348000,PER-005
AV-2026-001930,1-613001,Compraventa,2021-10-04,2021-10-13,2021-10-25,San José,Santa Ana,Santa Ana,9.943342,-84.166716,Casa de habitación,CRC,394.8,194037.21,53.02,410097.51,1349003.7,99698000,PER-007
AV-2024-001931,3-447521,Leasing,2024-05-04,2024-05-13,2024-05-25,Cartago,La Unión,Tres Ríos,9.916376,-83.992512,Local comercial,CRC,771.84,636376.36,297.91,N/A,12947470.44,667312000,PER-005
AV-2025-001932,5-233957-372,Garantía hipotecaria,2025-03-24,2025-04-11,2025-04-13,Guanacaste,Santa Cruz,Tamarindo,10.302679,-85.8715,Condominio horizontal,CRC,664.06,181970.82,338.84,722104.19,1227469.51,366745000,PER-002
AV-2026-001933,4-690638-328,Contable,2025-12-22,2026-01-02,2026-01-08,Heredia,Heredia,Heredia,10.012128,-84.109243,Condominio horizontal,USD,503.9,704.05,248.63,1080.57,8813.72,632247,PER-002
AV-2025-001934,1-145414-149,Garantía hipotecaria,2025-01-24,2025-01-25,2025-02-04,San José,Goicoechea,Guadalupe,9.95977,-84.048557,Apartamento,USD,223.69,247.73,229.68,507.82,7047.16,179098,PER-002
AV-2025-001935,4-141499,Leasing,2025-07-02,2025-07-08,2025-07-19,Heredia,Santo Domingo,Santo Domingo,9.968539,-84.083834,Casa de habitación,CRC,1145.91,716937.65,266.53,354024.14,3445279.36,919349000,PER-004
AV-2025-001936,1-371937-245,Garantía hipotecaria,2025-12-03,2025-12-21,2025-12-25,San José,Escazú,Escazú,9.932358,-84.123345,Apartamento,CRC,166.9,1342005.77,317.15,544927.15,8614383.92,405419000,PER-005
AV-2025-001937,3-920549,Leasing,2025-05-21,2025-05-27,2025-06-03,Cartago,Turrialba,Turrialba,9.937569,-83.675729,Bodega o nave industrial,USD,8448.04,110.32,1837.86,1598.61,2626.9,3872636,PER-009
AV-2025-001938,2-156849,Seguro,2025-09-29,2025-10-14,2025-10-22,Alajuela,Upala,Upala,10.962002,-85.012592,Finca agrícola,CRC,110756.69,15166.65,12095.24,547901.55,220821456.2,8527630000,PER-005
AV-2026-001939,4-180919,Leasing,2026-01-05,2026-01-19,2026-01-20,Heredia,Sarapiquí,Puerto Viejo,10.414357,-84.027578,Terreno baldío rural,CRC,5205.73,31407.66,0.0,0.0,0.0,163500000,PER-006
AV-2025-001940,3-685982,Actualización de garantía,2025-03-19,2025-04-01,2025-04-07,Cartago,Paraíso,Paraíso,9.850529,-83.865194,Casa de habitación,CRC,615.31,789359.83,224.36,599015.59,N/A,624831000,PER-004
AV-2025-001941,4-543589,Compraventa,2025-11-24,2025-12-04,2025-12-15,Heredia,Heredia,Heredia,10.298213,-83.529739,Edificio de oficinas,USD,3316.23,994.19,0.0,0.0,429928.02,3726891,PER-002
AV-2025-001942,7-723457,Contable,2025-09-28,2025-10-13,2025-10-21,Limón,Limón,Limón,10.010206,-83.012318,Finca agrícola,CRC,250105.45,75656.81,28171.22,351517.64,683893592.09,29508755000,PER-008
AV-2025-001943,1-444258,Actualización de garantía,2025-09-19,2025-09-25,2025-10-02,San José,Goicoechea,Guadalupe,9.270246,-83.340604,Casa de habitación,USD,404.59,198.86,109.19,802.41,2480.18,170552,PER-003
AV-2025-001944,1-550969,Actualización de garantía,2023-08-22,2023-09-05,2023-09-16,San José,Curridabat,Curridabat,9.925688,-84.031346,Terreno baldío urbano,CRC,769.39,225232.91,0.0,0.0,0.0,173292000,PER-004
AV-2025-001945,5-930129,Leasing,2025-05-13,2025-05-23,2025-05-30,Guanacaste,Santa Cruz,Tamarindo,10.31743,-85.820934,Terreno baldío urbano,USD,677.07,399.11,0.0,0.0,2724.84,272950, 
AV-2025-001946,3-651469,Leasing,2025-07-10,2025-07-29,2025-08-05,Cartago,Cartago,Oriental,9.863035,-83.931256,Edificio de oficinas,USD,2344.41,665.63,2842.04,739.35,69694.9,3731467,PER-003
AV-2025-001947,7-308195-027,Garantía hipotecaria,2025-07-23,2025-08-11,2025-08-18,Limón,Talamanca,Cahuita,9.786181,-82.846616,Condominio horizontal,USD,243.87,315.37,156.28,651.05,693.47,179349,PER-008
AV-2025-001948,3-556878,Seguro,2025-05-01,2025-05-04,2025-05-08,Cartago,Paraíso,Paraíso,9.864475,-83.863475,Local comercial,CRC,2069.08,589284.2,625.43,789334.25,34331040.71,1747281000,PER-002
AV-2026-001949,3-665759,Leasing,2026-01-28,2026-02-03,2026-02-06,Cartago,La Unión,Tres Ríos,9.923026,-83.994041,Casa de habitación,CRC,887.05,808913.64,450.58,521269.77,17407793.27,969828000,PER-004
AV-2025-001950,1-730047,Garantía hipotecaria,2023-11-26,2023-12-16,2023-12-19,San José,Pérez Zeledón,San Isidro de El General,9.400322,-83.639567,Casa de habitación,CRC,246.08,354746.96,65.88,507407.8,1819684.26,122544000,PER-001
AV-2025-001951,4-663620,Garantía hipotecaria,2025-11-04,2025-11-13,2025-11-23,Heredia,Heredia,Heredia,9.992784,-84.104829,Edificio de oficinas,USD,1995.48,1007.69,11295.18,1237.32,258854.6,16245432,PER-001
AV-2025-001952,1-545157-109,Leasing,2023-08-18,2023-08-24,2023-08-25,San José,Santa Ana,Santa Ana,-84.170613,9.925001,Apartamento,USD,102.08,585.51,63.03,809.77,2469.26,113278,PER-007
AV-2025-001953,4-365545,Leasing,2025-11-22,2025-12-09,2025-12-19,Heredia,Belén,San Antonio,9.980833,-84.172341,Local comercial,CRC,1424.98,570231.94,2195.77,396827.04,9257656.06,1693168000,PER-007
AV-2024-001954,6-615427,Actualización de garantía,2024-11-06,2024-11-12,2024-11-14,Puntarenas,Garabito,Jacó,9.618883,-84.670742,Casa de habitación,CRC,924.05,446359.77,540.5,809377.05,4279424.51,854206000,PER-005
AV-2025-001955,5-130762,Garantía hipotecaria,2022-01-22,2022-02-04,2022-02-07,Guanacaste,Nicoya,Nicoya,10.142878,-85.436813,Casa de habitación,CRC,930.61,330928.27,463.06,628218.97,3622377.69,602491000,PER-001
AV-2025-001956,1-666734,Leasing,2025-08-12,2025-08-15,2025-08-16,San José,Curridabat,Curridabat,9.927504,-84.033418,Casa de habitación,CRC,172.83,753346.94,72.6,783443.57,3354510.61,190433000,PER-001
AV-2026-001957,1-143725-335,Garantía hipotecaria,2025-12-26,2026-01-09,2026-01-15,San José,Goicoechea,Guadalupe,9.95131,-84.057919,Condominio horizontal,USD,430.6,192.61,160.83,1078.11,4897.16,261227,PER-007
AV-2026-001958,1-454315,Actualización de garantía,2026-02-20,2026-02-21,2026-02-24,San José,Pérez Zeledón,San Isidro de El General,9.334112,-83.691027,Casa de habitación,CRC,660.4,264328.41,344.95,447659.48,11768826.65,340751000,PER-002
AV-2024-001959,4-219436,Seguro,2024-12-18,2024-12-29,2025-01-06,Heredia,San Rafael,San Rafael,10.01367,-84.08499,Casa de habitación,CRC,642.37,365725.75,261.45,569885.53,962767.57,384891000,PER-006
AV-2024-001960,1-710625,Actualización de garantía,2022-05-17,2022-05-30,2022-06-10,San José,Escazú,Escazú,9.921074,-84.12276,Casa de habitación,CRC,339.64,499509.82,84.69,689648.3,3081957.19,231142000,PER-007
AV-2024-001961,2-728628,Garantía hipotecaria,2024-09-25,2024-10-02,2024-10-12,Alajuela,Atenas,Atenas,9.962256,-84.389633,Finca agrícola,CRC,95359.57,26825.12,2173.6,583262.26,4636598.7,3830447000,PER-003
AV-2024-001962,6-558024,Garantía hipotecaria,2024-12-07,2024-12-15,2024-12-18,Puntarenas,Puntarenas,Puntarenas,9.972834,-84.804856,Casa de habitación,CRC,638.73,403017.1,333.34,828224.45,751862.66,534251000,PER-004
AV-2024-001963,4-980125,Leasing,2024-11-23,2024-11-26,2024-11-28,Heredia,Santo Domingo,Santo Domingo,9.973584,-84.087807,Casa de habitación,CRC,525.97,769575.23,63.64,651692.33,2866649.05,449114000,PER-006
AV-2025-001964,6-685453,Garantía hipotecaria,2025-02-16,2025-02-17,2025-02-21,Puntarenas,Garabito,Jacó,9.626453,-84.665806,Terreno baldío urbano,CRC,450.7,216422.14,0.0,0.0,0.0,97541000,PER-006
AV-2025-001965,1-489877,Actualización de garantía,2025-04-05,2025-04-14,2025-04-19,San José,Goicoechea,Guadalupe,9.957692,-84.055805,Terreno baldío urbano,CRC,1132.25,126727.36,0.0,0.0,1612619.9,145100000,PER-001
AV-2024-001966,4-315310,Seguro,2024-11-18,2024-12-05,2024-12-16,Heredia,San Rafael,San Rafael,10.007524,-84.092761,Casa de habitación,CRC,1009.33,834308.54,289.15,550721.5,10133541.65,1011467000,PER-008
