corte,id_credito,id_avaluo,moneda,saldo,fecha_desembolso,estado
2026-04,CR-002419,AV-2025-002420,CRC,257891808.97,2026-01-12,VIGENTE
2026-03,CR-002420,AV-2025-002421,USD,1869907.64,2025-11-17,VIGENTE
2026-04,CR-002420,AV-2025-002421,USD,1863250.1,2025-12-13,VIGENTE
2026-03,CR-002421,AV-2024-002422,CRC,819665589.87,2024-08-27,VIGENTE
2026-04,CR-002421,AV-2024-002422,CRC,817060835.92,2024-08-10,VIGENTE
2026-03,CR-002422,AV-2026-002423,CRC,216427081.2,2026-03-06,VIGENTE
2026-04,CR-002422,AV-2026-002423,CRC,214145694.98,2026-01-12,VIGENTE
2026-03,CR-002424,AV-2026-002425,CRC,2730729443.48,2026-04-06,VIGENTE
2026-04,CR-002424,AV-2026-002425,CRC,2698201705.79,2026-04-09,VIGENTE
2026-03,CR-002425,AV-2026-002426,CRC,149317200.63,2026-03-11,VIGENTE
2026-04,CR-002425,AV-2026-002426,CRC,147796858.22,2026-03-08,VIGENTE
2026-03,CR-002426,AV-2024-002427,USD,240043.54,2024-06-15,VIGENTE
2026-04,CR-002426,AV-2024-002427,USD,239221.51,2024-07-11,VIGENTE
2026-03,CR-002427,AV-2024-002428,CRC,88416606.62,2024-10-17,VIGENTE
2026-04,CR-002427,AV-2024-002428,CRC,87806719.91,2024-10-25,VIGENTE
2026-03,CR-002429,AV-2025-002430,CRC,400403487.2,2025-05-19,VIGENTE
2026-04,CR-002429,AV-2025-002430,CRC,397918531.1,2025-06-21,VIGENTE
2026-03,CR-002430,AV-2025-002431,CRC,40356731.84,2025-07-04,VIGENTE
2026-04,CR-002430,AV-2025-002431,CRC,40046908.62,2025-07-03,VIGENTE
2026-03,CR-002431,AV-2025-002432,USD,702027.09,2025-11-15,VIGENTE
2026-04,CR-002431,AV-2025-002432,USD,699898.19,2025-12-25,VIGENTE
2026-03,CR-002432,AV-2025-002433,USD,248942.8,2025-04-24,VIGENTE
2026-04,CR-002432,AV-2025-002433,USD,247438.7,2025-03-31,VIGENTE
2026-03,CR-002433,AV-2024-002434,USD,45928.74,2024-09-03,VIGENTE
2026-04,CR-002433,AV-2024-002434,USD,45436.04,2024-10-12,VIGENTE
2026-03,CR-002434,AV-2025-002435,CRC,324450601.9,2026-01-11,VIGENTE
2026-04,CR-002434,AV-2025-002435,CRC,323027818.38,2026-01-01,VIGENTE
2026-03,CR-002435,AV-2025-002436,CRC,98526990.14,2025-12-29,VIGENTE
2026-04,CR-002435,AV-2025-002436,CRC,98195432.96,2025-12-26,VIGENTE
2026-03,CR-002436,AV-2025-002437,CRC,717767597.5,2025-08-12,VIGENTE
2026-04,CR-002436,AV-2025-002437,CRC,714757953.01,2025-09-25,VIGENTE
2026-03,CR-002437,AV-2025-002438,CRC,23821111.22,2025-02-16,VIGENTE
2026-04,CR-002437,AV-2025-002438,CRC,23666799.84,2025-01-30,VIGENTE
2026-03,CR-002438,AV-2026-002439,USD,324072.53,2026-04-15,VIGENTE
2026-04,CR-002438,AV-2026-002439,USD,320626.14,2026-04-11,VIGENTE
2026-03,CR-002439,AV-2025-002440,CRC,35649957.57,2025-07-08,VIGENTE
2026-04,CR-002439,AV-2025-002440,CRC,35439002.45,2025-06-15,VIGENTE
2026-03,CR-002441,AV-2025-002442,USD,240782.71,2025-12-19,VIGENTE
2026-04,CR-002441,AV-2025-002442,USD,239152.68,2025-11-07,VIGENTE
2026-03,CR-002442,AV-2025-002443,CRC,329114954.15,2025-05-19,VIGENTE
2026-04,CR-002442,AV-2025-002443,CRC,327931864.39,2025-06-21,VIGENTE
2026-03,CR-002443,AV-2025-002444,CRC,107897741.59,2026-01-03,VIGENTE
2026-04,CR-002443,AV-2025-002444,CRC,107553422.7,2025-12-20,VIGENTE
2026-03,CR-002444,AV-2025-002445,USD,4957791.45,2026-01-31,VIGENTE
2026-04,CR-002444,AV-2025-002445,USD,4907328.85,2026-02-15,VIGENTE
2026-03,CR-002445,AV-2024-002446,USD,1362637.61,2024-11-29,VIGENTE
2026-04,CR-002445,AV-2024-002446,USD,1348650.32,2024-12-25,VIGENTE
2026-03,CR-002450,AV-2025-002451,CRC,386069926.2,2025-11-21,VIGENTE
2026-04,CR-002450,AV-2025-002451,CRC,382639758.02,2025-12-17,VIGENTE
2026-03,CR-002452,AV-2025-002453,CRC,166003965.13,2025-08-27,VIGENTE
2026-04,CR-002452,AV-2025-002453,CRC,165447740.14,2025-08-10,VIGENTE
2026-03,CR-002454,AV-2024-002455,USD,4797941.18,2024-11-19,VIGENTE
2026-04,CR-002454,AV-2024-002455,USD,0.0,2024-11-24,CANCELADO
2026-03,CR-002456,AV-2025-002457,USD,213525.35,2025-08-06,VIGENTE
2026-04,CR-002456,AV-2025-002457,USD,211950.72,2025-08-25,VIGENTE
2026-03,CR-002457,AV-2025-002458,USD,225620.41,2025-07-08,VIGENTE
2026-04,CR-002457,AV-2025-002458,USD,223237.42,2025-06-30,VIGENTE
2026-03,CR-002458,AV-2025-002459,USD,122285.99,2026-01-15,VIGENTE
2026-04,CR-002458,AV-2025-002459,USD,121735.27,2025-12-18,VIGENTE
2026-03,CR-002459,AV-2025-002460,CRC,196626661.0,2025-11-03,VIGENTE
2026-04,CR-002459,AV-2025-002460,CRC,195647917.75,2025-10-07,VIGENTE
2026-03,CR-002460,AV-2025-002461,USD,289908.45,2025-03-11,VIGENTE
2026-04,CR-002460,AV-2025-002461,USD,286626.41,2025-03-31,VIGENTE
2026-03,CR-002461,AV-2025-002462,CRC,287576843.87,2026-01-30,VIGENTE
2026-04,CR-002461,AV-2025-002462,CRC,284650769.62,2026-02-11,VIGENTE
2026-03,CR-002462,AV-2025-002463,CRC,29415374.25,2025-11-26,VIGENTE
2026-04,CR-002462,AV-2025-002463,CRC,29149707.03,2025-12-31,VIGENTE
2026-03,CR-002463,AV-2025-002464,CRC,405845711.26,2026-03-01,VIGENTE
2026-04,CR-002463,AV-2025-002464,CRC,401804730.28,2026-02-15,VIGENTE
2026-03,CR-002464,AV-2025-002465,CRC,164658141.76,2025-05-17,VIGENTE
2026-04,CR-002464,AV-2025-002465,CRC,163880654.59,2025-05-28,VIGENTE
2026-03,CR-002465,AV-2025-002466,CRC,201848762.0,2025-09-02,VIGENTE
2026-04,CR-002465,AV-2025-002466,CRC,199717592.14,2025-09-10,VIGENTE
2026-03,CR-002466,AV-2025-002467,CRC,118066940.82,2025-04-03,VIGENTE
2026-04,CR-002466,AV-2025-002467,CRC,117078122.14,2025-03-16,VIGENTE
2026-03,CR-002467,AV-2025-002468,CRC,291975435.45,2025-07-01,VIGENTE
2026-04,CR-002467,AV-2025-002468,CRC,288974240.72,2025-07-22,VIGENTE
2026-03,CR-002468,AV-2024-002469,USD,284535.47,2024-10-20,VIGENTE
2026-04,CR-002468,AV-2024-002469,USD,283662.24,2024-11-05,VIGENTE
2026-03,CR-002469,AV-2025-002470,CRC,285362072.25,2025-05-13,VIGENTE
2026-04,CR-002469,AV-2025-002470,CRC,0.0,2025-04-18,CANCELADO
2026-03,CR-002470,AV-2026-002471,CRC,175957670.49,2026-03-23,VIGENTE
2026-04,CR-002470,AV-2026-002471,CRC,175383799.61,2026-03-08,VIGENTE
2026-03,CR-002471,AV-2026-002472,CRC,265853000.45,2026-02-19,VIGENTE
2026-04,CR-002471,AV-2026-002472,CRC,263118667.73,2026-02-02,VIGENTE
2026-03,CR-002472,AV-2024-002473,CRC,59170055.56,2025-01-07,VIGENTE
2026-04,CR-002472,AV-2024-002473,CRC,58884480.45,2025-01-27,VIGENTE
2026-03,CR-002474,AV-2025-002475,USD,394818.85,2025-06-13,VIGENTE
2026-04,CR-002474,AV-2025-002475,USD,392553.73,2025-06-05,VIGENTE
2026-03,CR-002475,AV-2025-002476,CRC,144286157.69,2025-07-27,VIGENTE
2026-04,CR-002475,AV-2025-002476,CRC,143607472.98,2025-07-16,VIGENTE
2026-03,CR-002477,AV-2025-002478,CRC,358982006.05,2025-07-06,VIGENTE
2026-04,CR-002477,AV-2025-002478,CRC,357829853.07,2025-07-19,VIGENTE
2026-03,CR-002478,AV-2025-002479,CRC,142440315.09,2025-03-09,VIGENTE
2026-04,CR-002478,AV-2025-002479,CRC,140801060.54,2025-03-03,VIGENTE
2026-03,CR-002479,AV-2025-002480,CRC,1818366547.72,2025-12-31,VIGENTE
2026-04,CR-002479,AV-2025-002480,CRC,1802061866.62,2026-01-28,VIGENTE
2026-03,CR-002481,AV-2025-002482,USD,183512.9,2025-05-14,VIGENTE
2026-04,CR-002481,AV-2025-002482,USD,182807.98,2025-04-25,VIGENTE
2026-03,CR-002482,AV-2024-002483,USD,97035.83,2024-09-03,VIGENTE
2026-04,CR-002482,AV-2024-002483,USD,96381.96,2024-09-22,VIGENTE
2026-03,CR-002483,AV-2024-002484,USD,668664.08,2024-05-19,VIGENTE
2026-04,CR-002483,AV-2024-002484,USD,660808.3,2024-06-09,VIGENTE
2026-03,CR-002484,AV-2025-002485,CRC,781549015.56,2025-08-22,VIGENTE
2026-04,CR-002484,AV-2025-002485,CRC,776058381.53,2025-08-14,VIGENTE
2026-03,CR-002485,AV-2026-002486,CRC,267796135.24,2026-02-22,VIGENTE
2026-04,CR-002485,AV-2026-002486,CRC,0.0,2026-03-01,CANCELADO
2026-03,CR-002487,AV-2026-002488,CRC,97559009.55,2026-04-12,VIGENTE
2026-04,CR-002487,AV-2026-002488,CRC,96440960.92,2026-04-24,VIGENTE
2026-03,CR-002489,AV-2024-002490,CRC,2389431651.03,2025-02-03,VIGENTE
2026-04,CR-002489,AV-2024-002490,CRC,2370256435.0,2025-01-07,VIGENTE
2026-03,CR-002490,AV-2024-002491,CRC,382404884.43,2025-01-18,VIGENTE
2026-04,CR-002490,AV-2024-002491,CRC,378924065.39,2024-12-22,VIGENTE
2026-03,CR-002491,AV-2025-002492,CRC,299541441.91,2025-11-09,VIGENTE
2026-04,CR-002491,AV-2025-002492,CRC,298466270.13,2025-10-10,VIGENTE
2026-03,CR-002492,AV-2025-002493,USD,176123.41,2025-11-24,VIGENTE
2026-04,CR-002492,AV-2025-002493,USD,175568.54,2025-12-08,VIGENTE
2026-03,CR-002493,AV-2025-002494,CRC,160471060.35,2025-08-28,VIGENTE
2026-04,CR-002493,AV-2025-002494,CRC,159544334.27,2025-09-27,VIGENTE
2026-03,CR-002494,AV-2025-002495,USD,85996.33,2025-09-22,VIGENTE
2026-04,CR-002494,AV-2025-002495,USD,0.0,2025-08-15,CANCELADO
2026-03,CR-002495,AV-2024-002496,USD,203078.39,2024-11-22,VIGENTE
2026-04,CR-002495,AV-2024-002496,USD,200820.96,2024-11-23,VIGENTE
2026-03,CR-002496,AV-2025-002497,CRC,194024366.92,2025-05-17,VIGENTE
2026-04,CR-002496,AV-2025-002497,CRC,192179153.57,2025-05-18,VIGENTE
2026-03,CR-002497,AV-2025-002498,CRC,134634594.21,2025-03-16,VIGENTE
2026-04,CR-002497,AV-2025-002498,CRC,133508575.33,2025-04-10,VIGENTE
2026-03,CR-002498,AV-2025-002499,CRC,7335843502.17,2025-10-15,VIGENTE
2026-04,CR-002498,AV-2025-002499,CRC,7273886912.74,2025-11-19,VIGENTE
2026-03,CR-002499,AV-2025-002500,CRC,186142438.12,2026-01-12,VIGENTE
2026-04,CR-002499,AV-2025-002500,CRC,184981307.3,2025-12-24,VIGENTE
2026-03,CR-002501,AV-2025-002502,USD,219374.1,2025-08-17,VIGENTE
2026-04,CR-002501,AV-2025-002502,USD,218192.74,2025-09-20,VIGENTE
2026-03,CR-002502,AV-2025-002503,CRC,221925167.55,2025-11-03,VIGENTE
2026-04,CR-002502,AV-2025-002503,CRC,0.0,2025-11-18,CANCELADO
2026-03,CR-002503,AV-2025-002504,CRC,281223418.07,2025-12-12,VIGENTE
2026-04,CR-002503,AV-2025-002504,CRC,280238280.64,2025-11-17,VIGENTE
2026-03,CR-002504,AV-2025-002505,USD,373089.59,2025-11-04,VIGENTE
2026-04,CR-002504,AV-2025-002505,USD,369321.46,2025-10-28,VIGENTE
2026-03,CR-002506,AV-2024-002507,CRC,149635478.67,2025-01-14,VIGENTE
2026-04,CR-002506,AV-2024-002507,CRC,148164547.11,2024-12-30,VIGENTE
2026-03,CR-002507,AV-2025-002508,CRC,305994479.16,2025-05-23,VIGENTE
2026-04,CR-002507,AV-2025-002508,CRC,304896630.02,2025-04-18,VIGENTE
2026-03,CR-002508,AV-2024-002509,CRC,216595739.79,2025-01-10,VIGENTE
2026-04,CR-002508,AV-2024-002509,CRC,215071817.41,2025-01-01,VIGENTE
2026-03,CR-002509,AV-2025-002510,CRC,236388416.01,2025-05-16,VIGENTE
2026-04,CR-002509,AV-2025-002510,CRC,233891955.69,2025-05-06,VIGENTE
2026-03,CR-002510,AV-2025-002511,USD,222622.03,2025-06-05,VIGENTE
2026-04,CR-002510,AV-2025-002511,USD,221649.92,2025-05-29,VIGENTE
2026-03,CR-002511,AV-2025-002512,USD,167209.4,2026-02-02,VIGENTE
2026-04,CR-002511,AV-2025-002512,USD,165982.17,2026-01-19,VIGENTE
2026-03,CR-002512,AV-2025-002513,CRC,351518078.77,2025-08-06,VIGENTE
2026-04,CR-002512,AV-2025-002513,CRC,349128787.71,2025-09-15,VIGENTE
2026-03,CR-002515,AV-2025-002516,CRC,335091932.21,2025-06-22,VIGENTE
2026-04,CR-002515,AV-2025-002516,CRC,332817609.83,2025-05-30,VIGENTE
2026-03,CR-002516,AV-2024-002517,USD,217022.07,2024-12-04,VIGENTE
2026-04,CR-002516,AV-2024-002517,USD,215382.73,2024-11-04,VIGENTE
2026-03,CR-002517,AV-2024-002518,CRC,471317939.41,2024-10-20,VIGENTE
2026-04,CR-002517,AV-2024-002518,CRC,467703678.67,2024-10-23,VIGENTE
2026-03,CR-002519,AV-2025-002520,CRC,565422229.1,2025-11-10,VIGENTE
2026-04,CR-002519,AV-2025-002520,CRC,562220570.41,2025-10-31,VIGENTE
2026-03,CR-002520,AV-2024-002521,USD,2628253.67,2024-11-25,VIGENTE
2026-04,CR-002520,AV-2024-002521,USD,2607568.36,2024-11-17,VIGENTE
2026-03,CR-002521,AV-2025-002522,USD,10114418.45,2025-08-04,VIGENTE
2026-04,CR-002521,AV-2025-002522,USD,10055377.83,2025-06-30,VIGENTE
2026-03,CR-002522,AV-2025-002523,USD,226517.66,2025-09-24,VIGENTE
2026-04,CR-002522,AV-2025-002523,USD,223946.88,2025-08-27,VIGENTE
2026-03,CR-002523,AV-2025-002524,CRC,1225869770.29,2025-12-05,VIGENTE
2026-04,CR-002523,AV-2025-002524,CRC,1219618888.99,2025-11-28,VIGENTE
2026-03,CR-002524,AV-2025-002525,USD,285303.87,2025-11-23,VIGENTE
2026-04,CR-002524,AV-2025-002525,USD,283572.05,2025-11-26,VIGENTE
2026-03,CR-002525,AV-2024-002526,CRC,381758820.45,2024-09-17,VIGENTE
2026-04,CR-002525,AV-2024-002526,CRC,377220119.21,2024-10-13,VIGENTE
2026-03,CR-002526,AV-2026-002527,CRC,259414046.61,2026-03-07,VIGENTE
2026-04,CR-002526,AV-2026-002527,CRC,257771442.93,2026-02-27,VIGENTE
2026-03,CR-002527,AV-2025-002528,CRC,3428394448.34,2025-09-13,VIGENTE
2026-04,CR-002527,AV-2025-002528,CRC,0.0,2025-09-06,CANCELADO
2026-03,CR-002528,AV-2025-002529,CRC,488732775.19,2025-03-26,VIGENTE
2026-04,CR-002528,AV-2025-002529,CRC,484472740.57,2025-04-13,VIGENTE
2026-03,CR-002529,AV-2024-002530,CRC,281041481.04,2024-08-15,VIGENTE
2026-04,CR-002529,AV-2024-002530,CRC,279367144.39,2024-09-02,VIGENTE
2026-03,CR-002530,AV-2024-002531,CRC,547804925.24,2024-12-28,VIGENTE
2026-04,CR-002530,AV-2024-002531,CRC,543370564.69,2024-12-31,VIGENTE
2026-03,CR-002531,AV-2025-002532,CRC,2687718772.81,2025-12-23,VIGENTE
2026-04,CR-002531,AV-2025-002532,CRC,2658205781.37,2026-01-01,VIGENTE
2026-03,CR-002532,AV-2025-002533,USD,486179.92,2025-05-19,VIGENTE
2026-04,CR-002532,AV-2025-002533,USD,480816.23,2025-06-25,VIGENTE
2026-03,CR-002533,AV-2024-002534,USD,5542950.45,2024-12-12,VIGENTE
2026-04,CR-002533,AV-2024-002534,USD,5504653.42,2025-01-18,VIGENTE
2026-03,CR-002535,AV-2025-002536,CRC,173365497.98,2025-11-17,VIGENTE
2026-04,CR-002535,AV-2025-002536,CRC,0.0,2025-11-10,CANCELADO
2026-03,CR-002536,AV-2024-002537,CRC,5431190927.68,2024-07-02,VIGENTE
2026-04,CR-002536,AV-2024-002537,CRC,5401781181.24,2024-07-11,VIGENTE
2026-03,CR-002537,AV-2025-002538,CRC,798470122.59,2025-12-19,VIGENTE
2026-04,CR-002537,AV-2025-002538,CRC,795188517.72,2026-01-23,VIGENTE
2026-03,CR-002538,AV-2025-002539,CRC,240830006.11,2025-10-30,VIGENTE
2026-04,CR-002538,AV-2025-002539,CRC,239619050.49,2025-11-10,VIGENTE
2026-03,CR-002539,AV-2025-002540,CRC,38758766.26,2025-05-05,VIGENTE
2026-04,CR-002539,AV-2025-002540,CRC,38419686.88,2025-05-11,VIGENTE
2026-03,CR-002542,AV-2025-002543,CRC,419958861.63,2026-01-25,VIGENTE
2026-04,CR-002542,AV-2025-002543,CRC,418432468.5,2026-01-04,VIGENTE
2026-03,CR-002543,AV-2025-002544,CRC,44776656.47,2026-02-19,VIGENTE
2026-04,CR-002543,AV-2025-002544,CRC,44612344.81,2026-01-16,VIGENTE
2026-03,CR-002544,AV-2025-002545,CRC,73635457.12,2025-11-14,VIGENTE
2026-04,CR-002544,AV-2025-002545,CRC,73168600.69,2025-10-09,VIGENTE
2026-03,CR-002545,AV-2026-002546,CRC,128531974.59,2026-04-02,VIGENTE
2026-04,CR-002545,AV-2026-002546,CRC,127214951.08,2026-03-30,VIGENTE
2026-03,CR-002547,AV-2025-002548,USD,3659891.37,2025-03-29,VIGENTE
2026-04,CR-002547,AV-2025-002548,USD,3618015.91,2025-04-12,VIGENTE
2026-03,CR-002548,AV-2025-002549,CRC,123140702.45,2026-01-27,VIGENTE
2026-04,CR-002548,AV-2025-002549,CRC,122739751.43,2026-01-08,VIGENTE
2026-03,CR-002550,AV-2026-002551,CRC,63214795.2,2026-03-16,VIGENTE
2026-04,CR-002550,AV-2026-002551,CRC,62798434.17,2026-01-31,VIGENTE
2026-03,CR-002553,AV-2025-002554,CRC,82347005.16,2025-08-14,VIGENTE
2026-04,CR-002553,AV-2025-002554,CRC,81502199.99,2025-07-28,VIGENTE
2026-03,CR-002554,AV-2024-002555,CRC,175432472.33,2024-05-31,VIGENTE
2026-04,CR-002554,AV-2024-002555,CRC,0.0,2024-07-04,CANCELADO
2026-03,CR-002555,AV-2025-002556,CRC,233406208.08,2025-08-11,VIGENTE
2026-04,CR-002555,AV-2025-002556,CRC,232119739.74,2025-06-23,VIGENTE
2026-03,CR-002556,AV-2025-002557,CRC,10565868.25,2025-07-17,VIGENTE
2026-04,CR-002556,AV-2025-002557,CRC,10476871.42,2025-05-28,VIGENTE
2026-03,CR-002557,AV-2025-002558,USD,574032.01,2025-07-29,VIGENTE
2026-04,CR-002557,AV-2025-002558,USD,568444.16,2025-09-08,VIGENTE
2026-03,CR-002558,AV-2025-002559,USD,7830617.58,2025-12-21,VIGENTE
2026-04,CR-002558,AV-2025-002559,USD,7742518.98,2026-01-26,VIGENTE
2026-03,CR-002559,AV-2025-002560,USD,355165.69,2025-02-02,VIGENTE
2026-04,CR-002559,AV-2025-002560,USD,352228.18,2025-02-03,VIGENTE
2026-03,CR-002560,AV-2025-002561,CRC,98432878.79,2025-04-24,VIGENTE
2026-04,CR-002560,AV-2025-002561,CRC,97403916.13,2025-05-07,VIGENTE
2026-03,CR-002562,AV-2025-002563,CRC,162884865.77,2025-06-15,VIGENTE
2026-04,CR-002562,AV-2025-002563,CRC,161004674.27,2025-04-29,VIGENTE
2026-03,CR-002564,AV-2025-002565,USD,458914.49,2025-07-21,VIGENTE
2026-04,CR-002564,AV-2025-002565,USD,454949.64,2025-08-03,VIGENTE
2026-03,CR-002565,AV-2026-002566,CRC,621937284.06,2026-02-12,VIGENTE
2026-04,CR-002565,AV-2026-002566,CRC,620011551.84,2026-02-21,VIGENTE
2026-03,CR-002566,AV-2025-002567,USD,99341.27,2025-11-27,VIGENTE
2026-04,CR-002566,AV-2025-002567,USD,98288.78,2025-11-20,VIGENTE
2026-03,CR-002567,AV-2024-002568,USD,521734.45,2024-08-02,VIGENTE
2026-04,CR-002567,AV-2024-002568,USD,516565.62,2024-09-20,VIGENTE
2026-03,CR-002568,AV-2025-002569,CRC,1747827996.42,2025-03-12,VIGENTE
2026-04,CR-002568,AV-2025-002569,CRC,1738604224.27,2025-04-08,VIGENTE
2026-03,CR-002569,AV-2024-002570,USD,388748.33,2024-10-16,VIGENTE
2026-04,CR-002569,AV-2024-002570,USD,385798.05,2024-09-11,VIGENTE
2026-03,CR-002570,AV-2025-002571,USD,57898567.57,2025-04-03,VIGENTE
2026-04,CR-002570,AV-2025-002571,USD,57310237.1,2025-04-06,VIGENTE
2026-03,CR-002571,AV-2024-002572,CRC,246910195.35,2024-12-01,VIGENTE
2026-04,CR-002571,AV-2024-002572,CRC,244871589.73,2024-11-23,VIGENTE
2026-03,CR-002572,AV-2025-002573,CRC,93718539.23,2025-04-13,VIGENTE
2026-04,CR-002572,AV-2025-002573,CRC,93237521.83,2025-05-04,VIGENTE
2026-03,CR-002573,AV-2025-002574,USD,433431.52,2025-06-02,VIGENTE
2026-04,CR-002573,AV-2025-002574,USD,429731.22,2025-05-27,VIGENTE
2026-03,CR-002575,AV-2025-002576,CRC,113503884.73,2025-02-26,VIGENTE
2026-04,CR-002575,AV-2025-002576,CRC,112435050.06,2025-01-28,VIGENTE
2026-03,CR-002576,AV-2024-002577,CRC,1642782289.79,2024-05-16,VIGENTE
2026-04,CR-002576,AV-2024-002577,CRC,1624119518.85,2024-05-25,VIGENTE
2026-03,CR-002577,AV-2025-002578,CRC,621089217.39,2025-11-05,VIGENTE
2026-04,CR-002577,AV-2025-002578,CRC,614337490.0,2025-12-05,VIGENTE
2026-03,CR-002578,AV-2025-002579,CRC,6747889538.21,2025-02-22,VIGENTE
2026-04,CR-002578,AV-2025-002579,CRC,6694623723.08,2025-03-18,VIGENTE
2026-03,CR-002579,AV-2024-002580,CRC,60555848.93,2025-01-08,VIGENTE
2026-04,CR-002579,AV-2024-002580,CRC,60019519.41,2025-02-02,VIGENTE
2026-03,CR-002581,AV-2026-002582,CRC,2197391737.07,2026-03-08,VIGENTE
2026-04,CR-002581,AV-2026-002582,CRC,2189686272.76,2026-03-20,VIGENTE
2026-03,CR-002582,AV-2025-002583,USD,156294.19,2025-12-10,VIGENTE
2026-04,CR-002582,AV-2025-002583,USD,155541.99,2025-11-19,VIGENTE
2026-03,CR-002583,AV-2025-002584,CRC,448893745.03,2025-12-14,VIGENTE
2026-04,CR-002583,AV-2025-002584,CRC,444038695.6,2025-12-28,VIGENTE
2026-03,CR-002584,AV-2025-002585,CRC,6126813186.12,2025-07-22,VIGENTE
2026-04,CR-002584,AV-2025-002585,CRC,6065112263.84,2025-07-06,VIGENTE
2026-03,CR-002585,AV-2024-002586,CRC,149866591.64,2024-09-12,VIGENTE
2026-04,CR-002585,AV-2024-002586,CRC,148922819.99,2024-10-07,VIGENTE
2026-03,CR-002587,AV-2025-002588,CRC,170539319.19,2025-02-28,VIGENTE
2026-04,CR-002587,AV-2025-002588,CRC,169125392.38,2025-01-25,VIGENTE
2026-03,CR-002588,AV-2025-002589,CRC,166566642.17,2025-03-18,VIGENTE
2026-04,CR-002588,AV-2025-002589,CRC,164714649.69,2025-04-05,VIGENTE
2026-03,CR-002589,AV-2025-002590,USD,337978.6,2025-04-01,VIGENTE
2026-04,CR-002589,AV-2025-002590,USD,334508.94,2025-03-31,VIGENTE
2026-03,CR-002590,AV-2025-002591,CRC,169238967.84,2025-11-30,VIGENTE
2026-04,CR-002590,AV-2025-002591,CRC,168181618.8,2025-11-10,VIGENTE
2026-03,CR-002593,AV-2025-002594,USD,181373.59,2025-04-12,VIGENTE
2026-04,CR-002593,AV-2025-002594,USD,180315.89,2025-03-21,VIGENTE
2026-03,CR-002594,AV-2025-002595,CRC,423547213.78,2025-11-12,VIGENTE
2026-04,CR-002594,AV-2025-002595,CRC,420343100.25,2025-11-23,VIGENTE
2026-03,CR-002595,AV-2025-002596,CRC,219351118.09,2025-11-15,VIGENTE
2026-04,CR-002595,AV-2025-002596,CRC,218066864.48,2025-11-09,VIGENTE
2026-03,CR-002596,AV-2025-002597,USD,88119.78,2025-07-06,VIGENTE
2026-04,CR-002596,AV-2025-002597,USD,87188.74,2025-06-04,VIGENTE
2026-03,CR-002597,AV-2024-002598,CRC,601759551.69,2024-08-15,VIGENTE
2026-04,CR-002597,AV-2024-002598,CRC,597512530.9,2024-08-22,VIGENTE
2026-03,CR-002598,AV-2025-002599,CRC,298362491.78,2025-04-22,VIGENTE
2026-04,CR-002598,AV-2025-002599,CRC,295764014.67,2025-06-07,VIGENTE
2026-03,CR-002599,AV-2026-002600,CRC,18715275.41,2026-02-20,VIGENTE
2026-04,CR-002599,AV-2026-002600,CRC,18642717.17,2026-02-08,VIGENTE
2026-03,CR-002600,AV-2024-002601,CRC,4506676796.47,2024-11-18,VIGENTE
2026-04,CR-002600,AV-2024-002601,CRC,0.0,2024-11-25,CANCELADO
2026-03,CR-002602,AV-2024-002603,CRC,2211926089.93,2024-10-22,VIGENTE
2026-04,CR-002602,AV-2024-002603,CRC,2203206985.95,2024-10-03,VIGENTE
2026-03,CR-002603,AV-2025-002604,CRC,86792351.79,2025-06-07,VIGENTE
2026-04,CR-002603,AV-2025-002604,CRC,85914733.61,2025-07-10,VIGENTE
2026-03,CR-002604,AV-2026-002605,CRC,4620132541.17,2026-02-13,VIGENTE
2026-04,CR-002604,AV-2026-002605,CRC,4577292766.2,2026-01-22,VIGENTE
2026-03,CR-002605,AV-2025-002606,USD,185421.13,2025-07-10,VIGENTE
2026-04,CR-002605,AV-2025-002606,USD,184503.22,2025-06-11,VIGENTE
2026-03,CR-002606,AV-2024-002607,CRC,469307406.41,2024-08-06,VIGENTE
2026-04,CR-002606,AV-2024-002607,CRC,465552327.71,2024-09-04,VIGENTE
2026-03,CR-002608,AV-2025-002609,CRC,120804119.06,2025-05-29,VIGENTE
2026-04,CR-002608,AV-2025-002609,CRC,0.0,2025-05-14,CANCELADO
2026-03,CR-002609,AV-2025-002610,CRC,447456841.58,2025-03-09,VIGENTE
2026-04,CR-002609,AV-2025-002610,CRC,443512468.28,2025-04-18,VIGENTE
2026-03,CR-002611,AV-2025-002612,CRC,345030291.8,2025-11-22,VIGENTE
2026-04,CR-002611,AV-2025-002612,CRC,341437754.44,2025-11-28,VIGENTE
2026-03,CR-002612,AV-2025-002613,CRC,273160694.86,2026-01-11,VIGENTE
2026-04,CR-002612,AV-2025-002613,CRC,271217350.29,2026-01-05,VIGENTE
2026-03,CR-002613,AV-2025-002614,USD,120490.15,2025-05-27,VIGENTE
2026-04,CR-002613,AV-2025-002614,USD,119923.76,2025-05-11,VIGENTE
2026-03,CR-002614,AV-2025-002615,CRC,89332461.04,2025-02-23,VIGENTE
2026-04,CR-002614,AV-2025-002615,CRC,88630137.34,2025-02-27,VIGENTE
2026-03,CR-002615,AV-2026-002616,CRC,440451607.39,2026-02-02,VIGENTE
2026-04,CR-002615,AV-2026-002616,CRC,436836290.19,2026-01-30,VIGENTE
2026-03,CR-002617,AV-2025-002618,CRC,242410765.44,2025-10-26,VIGENTE
2026-04,CR-002617,AV-2025-002618,CRC,240232251.63,2025-10-29,VIGENTE
