id_avaluo,moneda,incumplia_marzo,incumple_abril,saldo_marzo,saldo_abril,avaluos_marzo,avaluos_abril,categoria
AV-2025-002552,USD,0,0,,,1,1,CUMPLE
AV-2025-002553,CRC,0,0,,,1,1,CUMPLE
AV-2025-002554,CRC,0,0,82347005.16,81502199.99,1,1,CUMPLE
AV-2025-002556,CRC,0,1,233406208.08,232119739.74,1,1,NUEVO
AV-2025-002557,CRC,0,0,10565868.25,10476871.42,1,1,CUMPLE
AV-2025-002558,USD,1,1,574032.01,568444.16,1,1,PERSISTENTE
AV-2025-002559,USD,1,1,7830617.58,7742518.98,1,1,PERSISTENTE
AV-2025-002560,USD,0,0,355165.69,352228.18,1,1,CUMPLE
AV-2025-002561,CRC,0,0,98432878.79,97403916.13,1,1,CUMPLE
AV-2025-002562,CRC,0,0,,,1,1,CUMPLE
AV-2025-002563,CRC,1,0,162884865.77,161004674.27,1,1,CORREGIDO
AV-2025-002564,CRC,0,0,,,1,1,CUMPLE
AV-2025-002565,USD,1,1,458914.49,454949.64,1,1,PERSISTENTE
AV-2025-002567,USD,1,1,99341.27,98288.78,1,1,PERSISTENTE
AV-2025-002569,CRC,0,1,1747827996.42,1738604224.27,1,1,NUEVO
AV-2025-002571,USD,0,0,57898567.57,57310237.10,1,1,CUMPLE
AV-2025-002573,CRC,0,0,93718539.23,93237521.83,1,1,CUMPLE
AV-2025-002574,USD,0,0,433431.52,429731.22,1,1,CUMPLE
AV-2025-002575,USD,0,0,,,1,1,CUMPLE
AV-2025-002576,CRC,0,0,113503884.73,112435050.06,1,1,CUMPLE
AV-2025-002578,CRC,0,0,621089217.39,614337490.00,1,1,CUMPLE
AV-2025-002579,CRC,0,0,6747889538.21,6694623723.08,1,1,CUMPLE
AV-2025-002581,CRC,0,0,,,1,1,CUMPLE
AV-2025-002583,USD,0,0,156294.19,155541.99,1,1,CUMPLE
AV-2025-002584,CRC,0,0,448893745.03,444038695.60,1,1,CUMPLE
AV-2025-002585,CRC,0,0,6126813186.12,6065112263.84,1,1,CUMPLE
AV-2025-002588,CRC,1,0,170539319.19,169125392.38,1,1,CORREGIDO
AV-2025-002589,CRC,0,0,166566642.17,164714649.69,1,1,CUMPLE
AV-2025-002590,USD,0,0,337978.60,334508.94,1,1,CUMPLE
AV-2025-002591,CRC,0,0,169238967.84,168181618.80,1,1,CUMPLE
AV-2025-002594,USD,0,0,181373.59,180315.89,1,1,CUMPLE
AV-2025-002595,CRC,0,0,423547213.78,420343100.25,1,1,CUMPLE
AV-2025-002596,CRC,0,0,219351118.09,218066864.48,1,1,CUMPLE
AV-2025-002597,USD,0,0,88119.78,87188.74,1,1,CUMPLE
AV-2025-002599,CRC,1,0,298362491.78,295764014.67,1,1,CORREGIDO
AV-2025-002602,CRC,0,0,,,1,1,CUMPLE
AV-2025-002604,CRC,0,0,86792351.79,85914733.61,1,1,CUMPLE
AV-2025-002606,USD,0,0,185421.13,184503.22,1,1,CUMPLE
AV-2025-002609,CRC,0,,120804119.06,,1,0,SALIO_CUMPLIENDO
AV-2025-002610,CRC,1,0,447456841.58,443512468.28,1,1,CORREGIDO
AV-2025-002611,CRC,0,0,,,1,1,CUMPLE
AV-2025-002612,CRC,1,0,345030291.80,341437754.44,1,1,CORREGIDO
AV-2025-002613,CRC,0,0,273160694.86,271217350.29,1,1,CUMPLE
AV-2025-002614,USD,1,0,120490.15,119923.76,1,1,CORREGIDO
AV-2025-002615,CRC,0,0,89332461.04,88630137.34,1,1,CUMPLE
AV-2025-002617,CRC,0,0,,,1,1,CUMPLE
AV-2025-002618,CRC,0,0,242410765.44,240232251.63,1,1,CUMPLE
AV-2025-002621,USD,0,0,6081833.74,6020636.37,1,1,CUMPLE
AV-2025-002629,CRC,0,0,,,1,1,CUMPLE
AV-2025-002631,USD,1,0,187348.00,185691.84,1,1,CORREGIDO
AV-2025-002633,CRC,0,0,402812231.40,399520611.54,1,1,CUMPLE
AV-2025-002635,USD,1,1,,,1,1,PERSISTENTE
AV-2025-002636,CRC,1,0,304444353.73,302367778.80,1,1,CORREGIDO
AV-2025-002637,USD,0,0,271874.84,270389.83,1,1,CUMPLE
AV-2025-002639,USD,0,0,,,1,1,CUMPLE
AV-2025-002641,USD,1,0,198523.99,196459.84,1,1,CORREGIDO
AV-2025-002642,CRC,0,0,582132782.75,577732420.21,1,1,CUMPLE
AV-2025-002644,USD,0,0,63738.20,63140.11,1,1,CUMPLE
AV-2025-002645,CRC,0,0,7661358559.51,7613788607.09,1,1,CUMPLE
AV-2025-002646,USD,0,0,216862.83,215639.98,1,1,CUMPLE
AV-2025-002647,USD,1,,,,1,0,SALIO
AV-2025-002648,CRC,1,,164347191.09,,1,0,SALIO
AV-2025-002649,CRC,0,0,283157953.99,280414953.25,1,1,CUMPLE
AV-2025-002650,USD,0,0,730660.99,723450.86,1,1,CUMPLE
AV-2025-002653,USD,0,0,,,1,1,CUMPLE
AV-2025-002654,USD,0,0,1110673.21,1101269.96,1,1,CUMPLE
AV-2025-002655,USD,1,1,337165.55,334763.17,1,1,PERSISTENTE
AV-2025-002656,USD,0,0,450206.30,448171.14,1,1,CUMPLE
AV-2025-002657,USD,0,0,306341.81,303399.51,1,1,CUMPLE
AV-2025-002658,USD,0,0,3065761.35,3042827.47,1,1,CUMPLE
AV-2025-002660,USD,1,,153159.63,,1,0,SALIO
AV-2025-002661,USD,1,,202898.49,,1,0,SALIO
AV-2025-002663,CRC,1,0,31641546.33,31462005.28,1,1,CORREGIDO
AV-2025-002664,CRC,0,0,324541047.85,323153266.57,1,1,CUMPLE
AV-2025-002665,USD,0,0,253599.34,252541.00,1,1,CUMPLE
AV-2025-002666,USD,0,0,318226.24,316043.23,1,1,CUMPLE
AV-2025-002667,CRC,0,0,,,1,1,CUMPLE
AV-2025-002668,USD,0,0,484874.71,482327.95,1,1,CUMPLE
AV-2025-002669,CRC,1,,213938338.55,,1,0,SALIO
AV-2025-002670,CRC,0,0,,,1,1,CUMPLE
AV-2025-002671,USD,1,0,321750.31,318665.03,1,1,CORREGIDO
AV-2025-002672,CRC,1,0,,,1,1,CORREGIDO
AV-2025-002674,USD,1,0,665457.94,659597.73,1,1,CORREGIDO
AV-2025-002675,CRC,0,0,172206076.64,170545359.17,1,1,CUMPLE
AV-2025-002677,CRC,0,0,281818080.07,278727209.31,1,1,CUMPLE
AV-2025-002679,CRC,0,0,352036359.94,350816885.71,1,1,CUMPLE
AV-2025-002680,USD,1,1,83150.74,82527.20,1,1,PERSISTENTE
AV-2025-002682,USD,0,0,,,1,1,CUMPLE
AV-2025-002683,USD,0,0,,,1,1,CUMPLE
AV-2025-002684,USD,0,0,,,1,1,CUMPLE
AV-2025-002686,USD,0,0,7285456.94,7212055.28,1,1,CUMPLE
AV-2025-002687,USD,0,0,4158652.28,4138032.24,1,1,CUMPLE
AV-2025-002688,CRC,0,0,2847152039.44,2832537249.49,1,1,CUMPLE
AV-2025-002690,CRC,1,,5681587632.23,,1,0,SALIO
AV-2025-002691,CRC,0,0,541951165.40,535865779.79,1,1,CUMPLE
AV-2025-002692,CRC,0,1,364104739.66,361158973.48,1,1,NUEVO
AV-2025-002693,CRC,1,1,118859020.84,117631310.53,1,1,PERSISTENTE
AV-2025-002694,CRC,0,0,143929500.57,142868092.60,1,1,CUMPLE
AV-2025-002695,CRC,0,0,3338961312.66,3311510760.94,1,1,CUMPLE
AV-2025-002697,USD,0,0,7607407.93,7534481.33,1,1,CUMPLE
AV-2025-002699,CRC,0,0,3038265153.56,3021199396.64,1,1,CUMPLE
AV-2025-002701,CRC,0,0,204610685.56,203120475.41,1,1,CUMPLE
AV-2025-002702,CRC,1,1,217916678.88,215697513.25,1,1,PERSISTENTE
AV-2025-002703,USD,0,0,,,1,1,CUMPLE
AV-2025-002705,CRC,0,0,47723459.00,47493776.50,1,1,CUMPLE
AV-2025-002706,USD,1,1,267762.04,265474.75,1,1,PERSISTENTE
AV-2025-002710,CRC,0,0,83882097.87,83586690.54,1,1,CUMPLE
AV-2025-002713,USD,0,0,1696980.25,1691540.84,1,1,CUMPLE
AV-2025-002714,CRC,1,0,,,1,1,CORREGIDO
AV-2025-002718,CRC,0,0,126168950.26,124790275.20,1,1,CUMPLE
AV-2025-002719,CRC,0,0,63014359.86,62609158.46,1,1,CUMPLE
AV-2025-002721,CRC,0,0,135349710.52,134506362.77,1,1,CUMPLE
AV-2025-002722,USD,0,0,190284.27,188016.49,1,1,CUMPLE
AV-2025-002723,CRC,0,0,5336122385.21,5314207332.80,1,1,CUMPLE
AV-2025-002724,USD,0,0,2205125.24,2186587.78,1,1,CUMPLE
AV-2025-002726,USD,1,0,4179762.04,4140370.41,1,1,CORREGIDO
AV-2025-002727,USD,0,0,4256948.43,4241310.92,1,1,CUMPLE
AV-2025-002729,CRC,0,0,126561641.04,125957923.22,1,1,CUMPLE
AV-2025-002730,USD,0,0,218029.41,216502.33,1,1,CUMPLE
AV-2025-002731,USD,0,1,5806195.71,5741033.55,1,1,NUEVO
AV-2025-002733,CRC,1,1,308652952.36,307318823.54,1,1,PERSISTENTE
AV-2025-002734,USD,0,1,,,1,1,NUEVO
AV-2025-002737,CRC,1,0,397377173.64,393544278.67,1,1,CORREGIDO
AV-2025-002738,USD,1,0,406023.13,401206.94,1,1,CORREGIDO
AV-2025-002741,USD,0,0,303479.13,302058.55,1,1,CUMPLE
AV-2025-002742,CRC,0,0,240486790.07,238665959.41,1,1,CUMPLE
AV-2025-002743,CRC,0,0,467124736.24,464660351.66,1,1,CUMPLE
AV-2025-002744,USD,0,0,330670.81,329326.85,1,1,CUMPLE
AV-2025-002749,USD,0,0,160311.43,158993.75,1,1,CUMPLE
AV-2025-002750,CRC,0,0,136491715.62,135940691.43,1,1,CUMPLE
AV-2025-002751,USD,0,0,139256.36,138382.62,1,1,CUMPLE
AV-2025-002752,CRC,0,0,773211320.13,764379229.52,1,1,CUMPLE
AV-2025-002754,USD,0,0,477516.35,472867.79,1,1,CUMPLE
AV-2025-002756,CRC,0,0,3053530666.16,3035749854.72,1,1,CUMPLE
AV-2025-002757,CRC,0,0,,,1,1,CUMPLE
AV-2025-002758,CRC,1,0,,,1,1,CORREGIDO
AV-2025-002759,CRC,0,0,325453535.05,323496466.05,1,1,CUMPLE
AV-2025-002760,CRC,0,0,170855415.39,169475392.00,1,1,CUMPLE
AV-2025-002763,CRC,1,0,363532331.25,360803782.65,1,1,CORREGIDO
AV-2025-002764,CRC,1,0,435015119.41,430813381.24,1,1,CORREGIDO
AV-2025-002765,CRC,0,0,405174981.14,402236193.03,1,1,CUMPLE
AV-2025-002766,USD,0,0,98892.90,97786.80,1,1,CUMPLE
AV-2025-002769,USD,0,0,5138569.42,5082300.34,1,1,CUMPLE
AV-2025-002770,USD,0,0,105864.92,105078.10,1,1,CUMPLE
AV-2025-002772,CRC,1,1,181198577.83,179561336.92,1,1,PERSISTENTE
AV-2025-002773,USD,1,,2280395.65,,1,0,SALIO
AV-2025-002774,CRC,0,0,1244725207.55,1239618302.67,1,1,CUMPLE
AV-2025-002775,CRC,0,0,1327487304.48,1315628428.06,1,1,CUMPLE
AV-2025-002776,USD,0,0,131363.33,130349.46,1,1,CUMPLE
AV-2025-002780,CRC,1,,125794642.08,,1,0,SALIO
AV-2025-002782,CRC,1,0,30392773.62,30290240.48,1,1,CORREGIDO
AV-2025-002784,CRC,1,0,47844539.64,47638835.73,1,1,CORREGIDO
AV-2025-002786,USD,0,,254419.62,,1,0,SALIO_CUMPLIENDO
AV-2025-002787,USD,1,1,,,1,1,PERSISTENTE
AV-2025-002788,CRC,0,0,512591671.72,510922957.92,1,1,CUMPLE
AV-2025-002789,USD,0,0,244864.43,242645.74,1,1,CUMPLE
AV-2025-002790,CRC,0,1,41632876.13,41284501.63,1,1,NUEVO
AV-2025-002791,USD,0,0,11195816.24,11084953.03,1,1,CUMPLE
AV-2025-002794,CRC,0,0,1374371209.16,1368376624.86,1,1,CUMPLE
AV-2025-002796,CRC,1,0,202551230.84,200921312.90,1,1,CORREGIDO
AV-2025-002797,CRC,0,0,268950830.81,267197781.86,1,1,CUMPLE
AV-2025-002798,USD,1,0,526249.23,521969.92,1,1,CORREGIDO
AV-2025-002799,CRC,0,0,41147006.65,40873697.96,1,1,CUMPLE
AV-2025-002800,USD,0,,352496.12,,1,0,SALIO_CUMPLIENDO
AV-2025-002801,CRC,0,0,632493969.65,626640426.75,1,1,CUMPLE
AV-2025-002804,CRC,1,1,2938474958.34,2904728550.69,1,1,PERSISTENTE
AV-2025-002805,CRC,0,0,47709573.42,47525812.29,1,1,CUMPLE
AV-2025-002806,USD,0,0,10635553.69,10508161.20,1,1,CUMPLE
AV-2025-002811,CRC,0,0,4246171949.43,4230278925.49,1,1,CUMPLE
AV-2025-002812,CRC,0,1,263859729.47,262004298.93,1,1,NUEVO
AV-2025-002813,CRC,1,0,,,1,1,CORREGIDO
AV-2025-002817,USD,0,0,286407.56,283675.75,1,1,CUMPLE
AV-2025-002818,CRC,0,0,4108322450.37,4081021617.08,1,1,CUMPLE
AV-2025-002820,USD,1,1,134269.08,133762.27,1,1,PERSISTENTE
AV-2025-002821,CRC,0,0,288459226.93,285062594.36,1,1,CUMPLE
AV-2025-002822,CRC,0,0,,,1,1,CUMPLE
AV-2025-002825,CRC,1,0,487720929.55,482155284.71,1,1,CORREGIDO
AV-2025-002831,USD,0,0,149782.15,148344.82,1,1,CUMPLE
AV-2025-002832,CRC,0,0,313270343.54,310812207.26,1,1,CUMPLE
AV-2025-002833,CRC,0,0,873441533.69,869400993.21,1,1,CUMPLE
AV-2025-002834,CRC,0,0,109409211.87,108634779.86,1,1,CUMPLE
AV-2025-002835,USD,0,0,132780.64,131364.49,1,1,CUMPLE
AV-2025-002836,USD,1,1,426547.94,422938.86,1,1,PERSISTENTE
AV-2025-002837,USD,0,0,,,1,1,CUMPLE
AV-2025-002838,USD,0,0,225768.63,223257.66,1,1,CUMPLE
AV-2025-002844,USD,0,0,1119233.95,1107869.74,1,1,CUMPLE
AV-2025-002845,CRC,1,0,156264380.79,154474239.99,1,1,CORREGIDO
AV-2025-002847,USD,0,0,369550.37,367902.39,1,1,CUMPLE
AV-2025-002848,USD,0,0,,,1,1,CUMPLE
AV-2025-002849,USD,0,0,,,1,1,CUMPLE
AV-2025-002850,USD,0,0,,,1,1,CUMPLE
AV-2025-002851,USD,0,0,129528.47,128088.66,1,1,CUMPLE
AV-2025-002852,CRC,1,0,,,1,1,CORREGIDO
AV-2025-002856,CRC,0,,276822563.21,,1,0,SALIO_CUMPLIENDO
AV-2025-002860,USD,0,0,,,1,1,CUMPLE
AV-2025-002861,CRC,0,0,259100653.44,256761702.87,1,1,CUMPLE
AV-2025-002862,CRC,1,0,36782439.92,36615363.09,1,1,CORREGIDO
AV-2025-002863,CRC,1,1,589353037.80,583608023.68,1,1,PERSISTENTE
AV-2025-002865,CRC,0,0,66836772.22,66205519.44,1,1,CUMPLE
AV-2025-002866,CRC,0,0,,,1,1,CUMPLE
AV-2025-002867,CRC,0,0,252598861.72,250955832.71,1,1,CUMPLE
AV-2025-002869,CRC,0,0,152593541.60,151879179.57,1,1,CUMPLE
AV-2025-002870,USD,0,0,7362771.42,7289346.01,1,1,CUMPLE
AV-2025-002871,CRC,0,0,361366643.68,358943261.47,1,1,CUMPLE
AV-2025-002872,CRC,0,0,183709951.04,182492850.76,1,1,CUMPLE
AV-2025-002873,CRC,0,0,1185806465.94,1180899619.77,1,1,CUMPLE
AV-2025-002876,USD,0,0,337794.40,334707.49,1,1,CUMPLE
AV-2025-002877,USD,0,0,511037.03,507745.20,1,1,CUMPLE
AV-2025-002879,USD,0,0,233915.98,231525.48,1,1,CUMPLE
AV-2025-002880,USD,0,0,365477.29,361493.67,1,1,CUMPLE
AV-2025-002882,USD,1,0,8211790.43,8137940.09,1,1,CORREGIDO
AV-2025-002883,USD,0,0,115892.35,115149.72,1,1,CUMPLE
AV-2025-002884,USD,0,0,224772.83,223068.18,1,1,CUMPLE
AV-2025-002885,CRC,0,0,159345892.84,158673495.03,1,1,CUMPLE
AV-2025-002886,USD,1,0,121277.18,120519.47,1,1,CORREGIDO
AV-2025-002887,CRC,0,0,813419126.47,805873381.07,1,1,CUMPLE
AV-2025-002888,CRC,1,,47556486.59,,1,0,SALIO
AV-2025-002890,CRC,0,0,1296865448.38,1281805135.46,1,1,CUMPLE
AV-2025-002892,USD,0,0,,,1,1,CUMPLE
AV-2025-002893,USD,1,1,591534.16,589599.27,1,1,PERSISTENTE
AV-2025-002894,USD,1,1,,,2,2,PERSISTENTE
AV-2025-002895,CRC,0,0,339049210.22,335456574.00,1,1,CUMPLE
AV-2025-002896,CRC,0,0,712101893.45,703797597.73,1,1,CUMPLE
AV-2025-002897,CRC,0,0,398903479.36,397290048.46,1,1,CUMPLE
AV-2025-002898,CRC,0,0,6700594112.20,6679927629.96,1,1,CUMPLE
AV-2025-002899,CRC,0,0,71073832.88,70315766.84,1,1,CUMPLE
AV-2025-002900,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-002901,CRC,0,0,257233609.33,254483417.19,1,1,CUMPLE
AV-2025-002904,CRC,1,0,588224068.51,585768943.67,1,1,CORREGIDO
AV-2025-002905,USD,1,0,1014473.95,1008917.37,1,1,CORREGIDO
AV-2025-002906,USD,0,0,335685.89,333851.93,1,1,CUMPLE
AV-2025-002907,CRC,0,0,139906653.54,138418644.06,1,1,CUMPLE
AV-2025-002908,CRC,0,0,574448792.24,569871552.74,1,1,CUMPLE
AV-2025-002911,USD,1,1,145296.08,143555.07,1,1,PERSISTENTE
AV-2025-002913,USD,1,,,,1,0,SALIO
AV-2025-002914,CRC,0,0,39175805.59,38975586.17,1,1,CUMPLE
AV-2025-002916,CRC,0,0,29327841.03,28986375.58,1,1,CUMPLE
AV-2025-002917,USD,0,0,628174.53,625135.11,1,1,CUMPLE
AV-2025-002921,CRC,0,0,1587387034.24,1571674068.98,1,1,CUMPLE
AV-2025-002922,CRC,1,,,,1,0,SALIO
AV-2025-002924,USD,0,0,104610.42,104163.89,1,1,CUMPLE
AV-2025-002925,USD,0,0,2891916.27,2862792.22,1,1,CUMPLE
AV-2025-002926,CRC,0,0,1633666116.45,1618297247.99,1,1,CUMPLE
AV-2025-002927,USD,0,0,,,1,1,CUMPLE
AV-2025-002928,CRC,0,0,,,1,1,CUMPLE
AV-2025-002930,USD,0,0,118210.97,117045.62,1,1,CUMPLE
AV-2025-002931,USD,0,0,362690.52,360240.25,1,1,CUMPLE
AV-2025-002933,USD,0,0,495295.61,492623.17,1,1,CUMPLE
AV-2025-002934,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-002935,USD,0,0,,,1,1,CUMPLE
AV-2025-002936,USD,0,0,135448.30,134362.87,1,1,CUMPLE
AV-2025-002938,USD,0,0,5265380.79,5241322.44,1,1,CUMPLE
AV-2025-002941,CRC,0,1,175223761.07,174111844.68,1,1,NUEVO
AV-2025-002942,CRC,0,0,467129116.58,465366820.56,1,1,CUMPLE
AV-2025-002943,CRC,0,0,222575151.82,220114972.00,1,1,CUMPLE
AV-2025-002944,USD,1,,10639712.74,,1,0,SALIO
AV-2025-002946,CRC,0,0,66240160.44,65958906.29,1,1,CUMPLE
AV-2025-002948,CRC,0,0,1577341215.57,1570451433.38,1,1,CUMPLE
AV-2025-002949,CRC,0,0,160094184.15,159306587.33,1,1,CUMPLE
AV-2025-002950,CRC,0,0,109317179.83,108302565.10,1,1,CUMPLE
AV-2025-002951,USD,0,1,193637.35,191347.84,1,1,NUEVO
AV-2025-002952,USD,0,1,203860.48,201771.84,1,1,NUEVO
AV-2025-002953,CRC,1,0,115327960.50,114156843.93,1,1,CORREGIDO
AV-2025-002954,USD,0,0,3856454.63,3844726.34,1,1,CUMPLE
AV-2025-002955,CRC,0,0,1139209904.83,1129347708.79,1,1,CUMPLE
AV-2025-002958,USD,0,0,93536.02,92607.68,1,1,CUMPLE
AV-2025-002959,USD,0,0,814216.16,810918.46,1,1,CUMPLE
AV-2025-002961,CRC,0,0,133692886.07,132467192.41,1,1,CUMPLE
AV-2025-002965,CRC,0,0,133653151.34,132320955.44,1,1,CUMPLE
AV-2025-002966,CRC,0,1,182499295.92,180746516.28,1,1,NUEVO
AV-2025-002967,USD,0,0,240570.33,238150.99,1,1,CUMPLE
AV-2025-002968,USD,0,0,194355.11,193096.85,1,1,CUMPLE
AV-2025-002969,CRC,0,0,,,1,1,CUMPLE
AV-2025-002971,CRC,0,0,231492901.10,228988496.52,1,1,CUMPLE
AV-2025-002974,CRC,1,0,246214903.01,243982872.04,1,1,CORREGIDO
AV-2025-002976,CRC,0,0,109840868.79,108996585.78,1,1,CUMPLE
AV-2025-002977,CRC,0,0,507736234.36,501906531.65,1,1,CUMPLE
AV-2025-002981,CRC,0,0,,,1,1,CUMPLE
AV-2025-002982,CRC,0,0,190965602.32,189644865.19,1,1,CUMPLE
AV-2025-002984,CRC,0,,287332150.79,,1,0,SALIO_CUMPLIENDO
AV-2025-002985,CRC,0,0,423859176.73,419643867.78,1,1,CUMPLE
AV-2025-002987,CRC,0,0,206792924.27,204474375.67,1,1,CUMPLE
AV-2025-002988,USD,0,0,,,1,1,CUMPLE
AV-2025-002989,CRC,0,0,352042891.68,350873910.00,1,1,CUMPLE
AV-2025-002990,CRC,0,0,,,1,1,CUMPLE
AV-2025-002993,CRC,0,0,1359304698.18,1352218252.20,1,1,CUMPLE
AV-2025-002994,USD,1,0,155477.76,154167.92,1,1,CORREGIDO
AV-2025-002996,USD,1,0,205299.52,204546.52,1,1,CORREGIDO
AV-2025-003000,CRC,0,0,140052552.46,138556262.80,1,1,CUMPLE
AV-2025-003004,CRC,1,0,1015660277.49,1006981464.58,1,1,CORREGIDO
AV-2025-003005,USD,1,1,188310.71,186771.05,1,1,PERSISTENTE
AV-2025-003006,CRC,0,0,78456226.03,77773413.19,1,1,CUMPLE
AV-2025-003009,CRC,0,0,1286466935.25,1279478432.26,1,1,CUMPLE
AV-2025-003010,CRC,0,0,274777946.48,271489877.20,1,1,CUMPLE
AV-2025-003012,CRC,1,0,79273126.83,78843813.37,1,1,CORREGIDO
AV-2025-003013,CRC,0,0,,,1,1,CUMPLE
AV-2025-003014,USD,0,0,290297.89,287434.35,1,1,CUMPLE
AV-2025-003016,USD,1,1,82168.40,81538.03,1,1,PERSISTENTE
AV-2025-003018,USD,0,0,1563466.35,1557379.18,1,1,CUMPLE
AV-2025-003020,CRC,0,0,,,1,1,CUMPLE
AV-2025-003021,USD,0,0,436604.36,434296.46,1,1,CUMPLE
AV-2025-003022,USD,1,1,1164952.23,1161091.47,1,1,PERSISTENTE
AV-2025-003023,CRC,0,0,4510016216.76,4491556792.86,1,1,CUMPLE
AV-2025-003025,USD,1,0,232413.97,229959.42,1,1,CORREGIDO
AV-2025-003026,USD,0,,223729.37,,1,0,SALIO_CUMPLIENDO
AV-2025-003031,CRC,1,,,,1,0,SALIO
AV-2025-003032,USD,0,0,105053.58,104357.94,1,1,CUMPLE
AV-2025-003035,USD,0,0,109535.59,108488.55,1,1,CUMPLE
AV-2025-003036,USD,0,0,,,1,1,CUMPLE
AV-2025-003039,CRC,0,0,6542412816.57,6476800385.72,1,1,CUMPLE
AV-2025-003040,CRC,1,0,97321379.32,96905854.37,1,1,CORREGIDO
AV-2025-003042,USD,0,0,196127.98,194720.25,1,1,CUMPLE
AV-2025-003043,CRC,0,1,,,1,1,NUEVO
AV-2025-003044,CRC,0,0,235763766.51,233328337.69,1,1,CUMPLE
AV-2025-003046,USD,0,0,158153.81,156548.85,1,1,CUMPLE
AV-2025-003047,CRC,0,0,826774802.77,820553728.30,1,1,CUMPLE
AV-2025-003048,CRC,1,1,107902350.17,107226959.20,1,1,PERSISTENTE
AV-2025-003051,CRC,0,0,398282546.62,395045607.64,1,1,CUMPLE
AV-2025-003053,USD,0,0,288504.19,287220.60,1,1,CUMPLE
AV-2025-003055,USD,0,0,228440.10,227618.66,1,1,CUMPLE
AV-2025-003057,USD,0,0,144045.08,143244.44,1,1,CUMPLE
AV-2025-003058,CRC,0,0,1462315953.16,1445503265.00,1,1,CUMPLE
AV-2025-003062,CRC,0,0,4101227357.49,4060272488.91,1,1,CUMPLE
AV-2025-003066,CRC,0,0,116179589.81,115094387.02,1,1,CUMPLE
AV-2025-003067,USD,0,0,,,1,1,CUMPLE
AV-2025-003069,USD,0,0,,,1,1,CUMPLE
AV-2025-003070,CRC,0,0,363697599.35,360728737.06,1,1,CUMPLE
AV-2025-003071,USD,1,0,895023.09,891308.07,1,1,CORREGIDO
AV-2025-003072,USD,0,0,335238.58,332247.09,1,1,CUMPLE
AV-2025-003074,CRC,0,0,,,1,1,CUMPLE
AV-2025-003075,USD,0,0,,,1,1,CUMPLE
AV-2025-003076,CRC,0,0,,,1,1,CUMPLE
AV-2025-003080,CRC,1,0,290920485.85,287876752.56,1,1,CORREGIDO
AV-2025-003081,CRC,1,1,204913315.74,203439694.85,1,1,PERSISTENTE
AV-2025-003082,USD,0,0,2480144.42,2454126.67,1,1,CUMPLE
AV-2025-003083,USD,1,1,,,1,1,PERSISTENTE
AV-2025-003084,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003087,CRC,0,0,,,1,1,CUMPLE
AV-2025-003088,CRC,1,0,254839302.92,252359814.82,1,1,CORREGIDO
AV-2025-003091,USD,0,0,4341237.21,4326414.09,1,1,CUMPLE
AV-2025-003093,CRC,0,0,,,1,1,CUMPLE
AV-2025-003094,USD,1,0,193989.43,192828.60,1,1,CORREGIDO
AV-2025-003097,USD,1,1,,,1,1,PERSISTENTE
AV-2025-003098,CRC,0,0,110460816.52,109351539.86,1,1,CUMPLE
AV-2025-003099,CRC,1,1,251611940.93,249232744.00,1,1,PERSISTENTE
AV-2025-003100,CRC,0,1,537797414.40,533121846.54,1,1,NUEVO
AV-2025-003101,CRC,0,0,,,1,1,CUMPLE
AV-2025-003102,CRC,0,,21262595.13,,1,0,SALIO_CUMPLIENDO
AV-2025-003104,CRC,0,0,1396170002.37,1386383285.05,1,1,CUMPLE
AV-2025-003105,USD,0,0,94362.28,93456.72,1,1,CUMPLE
AV-2025-003106,CRC,0,0,185338889.74,184613123.25,1,1,CUMPLE
AV-2025-003107,CRC,0,0,655634081.84,651253896.40,1,1,CUMPLE
AV-2025-003108,USD,0,0,,,1,1,CUMPLE
AV-2025-003109,CRC,0,0,,,1,1,CUMPLE
AV-2025-003110,CRC,0,0,51332834.72,50852000.99,1,1,CUMPLE
AV-2025-003112,USD,1,1,185995.49,185235.21,1,1,PERSISTENTE
AV-2025-003114,CRC,1,0,,,1,1,CORREGIDO
AV-2025-003116,USD,1,1,416419.52,412304.07,1,1,PERSISTENTE
AV-2025-003117,CRC,1,0,207345768.76,205036845.97,1,1,CORREGIDO
AV-2025-003119,USD,1,0,10085143.49,9972364.45,1,1,CORREGIDO
AV-2025-003120,USD,1,1,,,2,2,PERSISTENTE
AV-2025-003122,USD,0,0,490332.63,487617.00,1,1,CUMPLE
AV-2025-003123,CRC,0,0,36741366.54,36342018.34,1,1,CUMPLE
AV-2025-003124,USD,0,0,391136.89,388737.09,1,1,CUMPLE
AV-2025-003126,CRC,0,0,221255329.29,218822945.46,1,1,CUMPLE
AV-2025-003127,USD,1,0,302816.15,300445.15,1,1,CORREGIDO
AV-2025-003129,CRC,0,0,128050244.77,127370326.61,1,1,CUMPLE
AV-2025-003130,USD,0,0,197469.16,195374.65,1,1,CUMPLE
AV-2025-003133,CRC,0,0,,,1,1,CUMPLE
AV-2025-003134,CRC,0,0,3786793507.10,3761762476.35,1,1,CUMPLE
AV-2025-003135,CRC,0,0,98550724.81,97443680.78,1,1,CUMPLE
AV-2025-003138,CRC,1,1,3325271224.44,3304594918.15,1,1,PERSISTENTE
