id_avaluo_marzo,id_avaluo_abril,categoria
AV-2025-003345,AV-2025-003345,PERSISTENTE
AV-2026-003346,,SALIO
AV-2025-003347,AV-2025-003347,CUMPLE
AV-2025-003348,AV-2025-003348,CORREGIDO
AV-2025-003169,AV-2025-003349,CORREGIDO
AV-2025-003350,AV-2025-003350,CORREGIDO
AV-2025-003351,,SALIO
AV-2025-003352,AV-2025-003352,CORREGIDO
AV-2025-003353,AV-2025-003353,CUMPLE
AV-2025-003354,AV-2025-003354,CUMPLE
AV-2025-003355,AV-2025-003355,CUMPLE
AV-2025-003356,AV-2025-003356,CORREGIDO
AV-2026-003357,AV-2026-003357,CUMPLE
AV-2025-003358,AV-2025-003358,CUMPLE
AV-2026-003359,AV-2026-003359,CUMPLE
AV-2026-003360,AV-2026-003360,CUMPLE
AV-2025-003361,AV-2025-003361,CUMPLE
AV-2025-003362,AV-2025-003362,CUMPLE
AV-2025-003363,AV-2025-003363,CUMPLE
AV-2024-003364,,SALIO_CUMPLIENDO
AV-2025-003365,AV-2025-003365,CUMPLE
AV-2026-003366,AV-2026-003366,NUEVO
AV-2025-003367,AV-2025-003367,CUMPLE
AV-2024-003368,AV-2024-003368,CORREGIDO
AV-2024-003369,AV-2024-003369,CUMPLE
AV-2025-003370,AV-2025-003370,CORREGIDO
AV-2026-003371,AV-2026-003371,CUMPLE
AV-2024-003372,AV-2024-003372,CUMPLE
AV-2024-003373,AV-2024-003373,CUMPLE
AV-2026-003374,AV-2026-003374,CORREGIDO
AV-2026-003375,AV-2026-003375,PERSISTENTE
AV-2025-003376,AV-2025-003376,CORREGIDO
AV-2025-003377,AV-2025-003377,CUMPLE
AV-2025-003378,AV-2025-003378,CUMPLE
AV-2025-003379,AV-2025-003379,CORREGIDO
AV-2025-003380,AV-2025-003380,CUMPLE
AV-2025-003381,AV-2025-003381,CORREGIDO
AV-2026-003382,AV-2026-003382,CORREGIDO
AV-2024-003383,AV-2024-003383,CUMPLE
AV-2025-003384,AV-2025-003384,CORREGIDO
AV-2026-003385,AV-2026-003385,CUMPLE
AV-2025-003386,AV-2025-003386,PERSISTENTE
AV-2025-003387,AV-2025-003387,CORREGIDO
AV-2024-003388,,SALIO
AV-2025-003389,AV-2025-003389,CUMPLE
AV-2025-003390,,SALIO
AV-2026-003391,AV-2026-003391,CUMPLE
AV-2025-003392,AV-2025-003392,CUMPLE
AV-2025-003393,AV-2025-003393,CUMPLE
AV-2026-003394,AV-2026-003394,CUMPLE
AV-2025-003395,AV-2025-003395,CUMPLE
AV-2026-003396,AV-2026-003396,CUMPLE
AV-2025-003397,AV-2025-003397,CUMPLE
AV-2024-003398,AV-2024-003398,CUMPLE
AV-2025-003399,AV-2025-003399,CUMPLE
AV-2024-003400,AV-2024-003400,CUMPLE
AV-2025-003401,AV-2025-003401,CORREGIDO
AV-2025-003402,AV-2025-003402,CUMPLE
AV-2025-003403,AV-2025-003403,CUMPLE
AV-2026-003404,AV-2026-003404,CORREGIDO
AV-2025-003405,AV-2025-003405,CORREGIDO
AV-2025-003406,,SALIO
AV-2025-003407,AV-2025-003407,NUEVO
AV-2026-003408,AV-2026-003408,CORREGIDO
AV-2025-003409,AV-2025-003409,CUMPLE
AV-2024-003410,AV-2024-003410,CORREGIDO
AV-2024-003411,AV-2024-003411,CUMPLE
AV-2025-003412,AV-2025-003412,CUMPLE
AV-2025-003413,AV-2025-003413,NUEVO
AV-2025-003414,AV-2025-003414,CUMPLE
AV-2025-003415,AV-2025-003415,CORREGIDO
AV-2024-003416,,SALIO
AV-2024-003417,AV-2024-003417,CUMPLE
AV-2025-003418,AV-2025-003418,NUEVO
AV-2025-003419,AV-2025-003419,CUMPLE
AV-2025-003420,AV-2025-003420,CUMPLE
AV-2024-003421,AV-2024-003421,CUMPLE
AV-2025-003422,AV-2025-003422,CUMPLE
AV-2025-003423,AV-2025-003423,CUMPLE
AV-2025-003424,AV-2025-003424,CORREGIDO
AV-2025-003425,AV-2025-003425,CUMPLE
AV-2026-003426,AV-2026-003426,CUMPLE
AV-2025-003427,AV-2025-003427,CUMPLE
AV-2024-003428,AV-2024-003428,CUMPLE
AV-2025-003429,AV-2025-003429,CUMPLE
AV-2024-003430,AV-2024-003430,CUMPLE
AV-2024-003431,AV-2024-003431,PERSISTENTE
AV-2025-003432,,SALIO
AV-2025-003433,,SALIO
AV-2025-003434,AV-2025-003434,CUMPLE
AV-2024-003435,AV-2024-003435,PERSISTENTE
AV-2025-003436,,SALIO_CUMPLIENDO
AV-2024-003437,AV-2024-003437,CUMPLE
AV-2025-003438,AV-2025-003438,CUMPLE
AV-2025-003439,AV-2025-003439,CORREGIDO
AV-2026-003440,,SALIO
AV-2026-003441,AV-2026-003441,CUMPLE
AV-2025-003442,AV-2025-003442,CORREGIDO
AV-2024-003443,AV-2024-003443,CUMPLE
AV-2025-003444,AV-2025-003444,CORREGIDO
AV-2024-003445,,SALIO
AV-2024-003446,AV-2024-003446,CORREGIDO
AV-2025-003447,AV-2025-003447,CUMPLE
AV-2024-003448,AV-2024-003448,PERSISTENTE
AV-2025-003449,AV-2025-003449,CUMPLE
AV-2025-003450,AV-2025-003450,CUMPLE
AV-2025-003451,AV-2025-003451,CUMPLE
AV-2025-003452,AV-2025-003452,CUMPLE
AV-2025-003453,AV-2025-003453,CUMPLE
AV-2025-003454,AV-2025-003454,CORREGIDO
AV-2025-003455,,SALIO_CUMPLIENDO
AV-2024-003456,AV-2024-003456,CUMPLE
AV-2024-003457,AV-2024-003457,CUMPLE
AV-2024-003458,AV-2024-003458,PERSISTENTE
AV-2025-003459,AV-2025-003459,CUMPLE
AV-2025-003460,AV-2025-003460,CORREGIDO
AV-2025-003461,AV-2025-003461,CORREGIDO
AV-2025-003462,AV-2025-003462,CUMPLE
AV-2024-003463,AV-2024-003463,NUEVO
AV-2024-003464,AV-2024-003464,CUMPLE
AV-2025-003465,AV-2025-003465,CUMPLE
AV-2025-003466,AV-2025-003466,CUMPLE
AV-2026-003467,AV-2026-003467,CUMPLE
AV-2025-003468,AV-2025-003468,CUMPLE
AV-2025-003469,AV-2025-003469,CUMPLE
AV-2025-003470,AV-2025-003470,CUMPLE
AV-2025-003471,AV-2025-003471,CORREGIDO
AV-2025-003472,AV-2025-003472,CUMPLE
AV-2025-003473,,SALIO_CUMPLIENDO
AV-2025-003474,AV-2025-003474,CUMPLE
AV-2026-003475,AV-2026-003475,CUMPLE
AV-2024-003476,AV-2024-003476,CORREGIDO
AV-2026-003477,AV-2026-003477,CORREGIDO
AV-2025-003478,AV-2025-003478,CUMPLE
AV-2025-003479,,SALIO_CUMPLIENDO
AV-2025-003480,AV-2025-003480,PERSISTENTE
AV-2025-003481,AV-2025-003481,CUMPLE
AV-2024-003482,AV-2024-003482,CUMPLE
AV-2025-003483,AV-2025-000716,NUEVO
AV-2025-003484,AV-2025-003484,PERSISTENTE
AV-2025-003485,AV-2025-003485,CORREGIDO
AV-2026-003486,,SALIO
AV-2025-003487,AV-2025-003487,CORREGIDO
AV-2025-003488,AV-2025-003488,CUMPLE
AV-2025-003489,AV-2025-003489,CORREGIDO
AV-2025-003490,AV-2025-003490,CUMPLE
AV-2025-003491,,SALIO
AV-2026-003492,AV-2026-003492,CUMPLE
AV-2025-003493,AV-2025-003493,PERSISTENTE
AV-2025-003494,AV-2025-003494,CUMPLE
AV-2026-003495,AV-2026-003495,CUMPLE
AV-2024-003496,AV-2024-003496,PERSISTENTE
AV-2025-003497,AV-2025-003497,CUMPLE
AV-2025-003498,AV-2025-003498,CUMPLE
AV-2025-003499,AV-2025-003499,CORREGIDO
AV-2026-003500,AV-2026-003500,CUMPLE
AV-2024-003501,AV-2024-003501,CORREGIDO
AV-2024-003502,AV-2024-003502,NUEVO
AV-2024-003503,AV-2024-003503,CORREGIDO
AV-2026-003504,AV-2026-003504,CORREGIDO
AV-2026-003505,AV-2026-003505,PERSISTENTE
AV-2024-003506,AV-2024-003506,PERSISTENTE
AV-2025-003507,AV-2025-003507,CORREGIDO
AV-2025-003508,AV-2025-003508,CUMPLE
AV-2024-003509,AV-2024-003509,CUMPLE
AV-2025-003510,AV-2025-003510,CUMPLE
AV-2025-003511,AV-2025-003511,PERSISTENTE
AV-2024-003512,AV-2024-003512,CUMPLE
AV-2025-003513,AV-2025-003513,CORREGIDO
AV-2025-003514,AV-2025-003514,PERSISTENTE
AV-2025-003515,,SALIO_CUMPLIENDO
AV-2025-003516,AV-2025-003516,CORREGIDO
AV-2026-003517,AV-2026-003517,CUMPLE
AV-2024-003518,AV-2024-003518,CORREGIDO
AV-2025-003519,AV-2025-003519,CUMPLE
AV-2025-003520,AV-2025-003520,CUMPLE
AV-2025-003521,AV-2025-003521,CUMPLE
AV-2025-003522,,SALIO
AV-2025-003523,AV-2025-003523,CUMPLE
AV-2025-003524,AV-2025-003524,CORREGIDO
AV-2025-003525,AV-2025-003525,CORREGIDO
AV-2025-003526,AV-2025-003526,CUMPLE
AV-2026-003527,AV-2026-003527,PERSISTENTE
AV-2025-003528,AV-2025-003528,CORREGIDO
AV-2025-003529,AV-2025-003529,CORREGIDO
AV-2025-003530,AV-2025-003530,NUEVO
AV-2025-003531,AV-2025-003531,CUMPLE
AV-2025-003532,AV-2025-003532,CUMPLE
AV-2025-003533,AV-2025-003533,CUMPLE
AV-2025-003534,AV-2025-003534,CORREGIDO
AV-2026-003535,AV-2026-003535,PERSISTENTE
AV-2024-003536,AV-2024-003536,CUMPLE
AV-2025-003537,,SALIO
AV-2025-003538,AV-2025-003538,CORREGIDO
AV-2025-003539,AV-2025-003539,CUMPLE
AV-2025-003540,AV-2025-003540,CORREGIDO
AV-2025-003541,AV-2025-003541,CUMPLE
AV-2025-003542,AV-2025-003542,CUMPLE
AV-2026-003543,AV-2026-003543,CUMPLE
AV-2025-003544,AV-2025-003544,CUMPLE
AV-2025-003545,AV-2025-003545,CUMPLE
AV-2025-003546,AV-2025-003546,CUMPLE
AV-2025-003547,AV-2025-003547,CORREGIDO
AV-2025-003548,AV-2025-003548,CUMPLE
AV-2026-003549,AV-2026-003549,CUMPLE
AV-2025-003550,AV-2025-003550,CORREGIDO
AV-2025-003551,AV-2025-003551,CUMPLE
AV-2024-003552,AV-2024-003552,CUMPLE
AV-2025-003553,AV-2025-003553,CUMPLE
AV-2025-003554,AV-2025-003554,CUMPLE
AV-2025-003555,AV-2025-003555,CORREGIDO
AV-2026-003556,AV-2026-003556,CUMPLE
AV-2025-003557,AV-2025-003557,PERSISTENTE
AV-2024-003558,AV-2024-003558,CUMPLE
AV-2024-003559,AV-2024-003559,NUEVO
AV-2025-003560,AV-2025-003560,CUMPLE
AV-2025-003561,AV-2025-003561,CORREGIDO
AV-2025-003562,AV-2025-003562,CUMPLE
AV-2025-003563,AV-2025-003563,CUMPLE
AV-2025-003564,AV-2025-003564,CUMPLE
AV-2024-003565,AV-2024-003565,CUMPLE
AV-2025-003566,AV-2025-003566,CUMPLE
AV-2025-003567,AV-2025-003567,CUMPLE
AV-2024-003568,AV-2024-003568,NUEVO
AV-2025-003569,AV-2025-003569,CUMPLE
AV-2025-003570,AV-2025-003570,CUMPLE
AV-2025-003571,AV-2025-003571,CORREGIDO
AV-2024-003572,,SALIO_CUMPLIENDO
AV-2024-003573,AV-2024-003573,PERSISTENTE
AV-2025-003574,AV-2025-003574,CUMPLE
AV-2025-003575,AV-2025-003575,CUMPLE
AV-2025-003576,AV-2025-003576,CUMPLE
AV-2025-003577,AV-2025-003577,CUMPLE
AV-2025-003578,AV-2025-003578,CUMPLE
AV-2024-003579,AV-2024-003579,CUMPLE
AV-2026-003580,AV-2026-003580,CUMPLE
AV-2026-003581,AV-2026-003581,CUMPLE
AV-2025-003582,AV-2025-003582,CUMPLE
AV-2025-003583,AV-2025-003583,PERSISTENTE
AV-2026-003584,AV-2026-003584,CUMPLE
AV-2026-003585,AV-2026-003585,CUMPLE
AV-2024-003586,AV-2024-003586,NUEVO
AV-2025-003587,AV-2025-003587,CUMPLE
AV-2025-003588,,SALIO_CUMPLIENDO
AV-2025-003589,AV-2025-003589,CORREGIDO
AV-2025-003590,AV-2025-003590,CUMPLE
AV-2025-003591,AV-2025-003591,PERSISTENTE
AV-2024-003592,AV-2024-003592,CUMPLE
AV-2025-003593,AV-2025-003593,CUMPLE
AV-2025-003594,AV-2025-003594,PERSISTENTE
AV-2024-003595,AV-2024-003595,PERSISTENTE
AV-2025-003596,AV-2025-003596,CUMPLE
AV-2025-003597,AV-2025-003597,CORREGIDO
AV-2025-003598,,SALIO
AV-2024-003599,AV-2024-003599,CORREGIDO
AV-2025-003600,AV-2025-003600,CUMPLE
AV-2025-003872,AV-2025-003872,PERSISTENTE
AV-2024-003602,AV-2024-003602,CORREGIDO
AV-2025-003603,,SALIO
AV-2025-003604,AV-2025-003604,NUEVO
AV-2025-003605,AV-2025-003605,CUMPLE
AV-2024-003606,AV-2024-003606,CUMPLE
AV-2026-003607,AV-2026-003607,CUMPLE
AV-2026-003608,AV-2026-003608,CUMPLE
AV-2025-003609,AV-2025-003609,PERSISTENTE
AV-2025-003610,AV-2025-003610,CUMPLE
AV-2025-003611,AV-2025-003611,CUMPLE
AV-2025-003612,AV-2025-003612,CUMPLE
AV-2025-003613,AV-2025-003613,CUMPLE
AV-2025-003614,AV-2025-003614,PERSISTENTE
AV-2025-003615,AV-2025-003615,CUMPLE
AV-2025-003616,AV-2025-003616,CORREGIDO
AV-2024-003617,AV-2024-003617,CUMPLE
AV-2024-003618,AV-2024-003618,NUEVO
AV-2025-003619,AV-2025-003619,CUMPLE
AV-2025-003620,AV-2025-003620,CUMPLE
AV-2024-003621,AV-2024-003621,CUMPLE
AV-2025-003622,AV-2025-003622,CUMPLE
AV-2025-003623,AV-2025-003623,CUMPLE
AV-2025-003624,AV-2025-003624,CUMPLE
AV-2026-003625,AV-2026-003625,CUMPLE
AV-2025-003626,AV-2025-003626,CORREGIDO
AV-2025-003627,AV-2025-003627,NUEVO
AV-2025-003628,AV-2025-003628,PERSISTENTE
AV-2025-003629,AV-2025-003629,PERSISTENTE
AV-2025-003630,AV-2025-003630,CUMPLE
AV-2025-003631,AV-2025-003631,CUMPLE
AV-2025-003632,AV-2025-003632,CUMPLE
AV-2025-003633,AV-2025-003633,CUMPLE
AV-2025-003634,AV-2025-003634,CUMPLE
AV-2026-003635,AV-2026-003635,CORREGIDO
AV-2024-003636,AV-2024-003636,CORREGIDO
AV-2025-003637,,SALIO
AV-2025-003638,AV-2025-003638,CUMPLE
AV-2025-003639,AV-2025-003639,PERSISTENTE
AV-2026-003640,AV-2026-003640,CUMPLE
AV-2025-003641,AV-2025-003641,CUMPLE
AV-2025-003642,AV-2025-003642,CUMPLE
AV-2025-003643,AV-2025-003643,CUMPLE
AV-2024-003644,AV-2024-003644,CUMPLE
AV-2024-003645,,SALIO
AV-2025-003646,AV-2025-003646,CUMPLE
AV-2024-003647,AV-2024-003647,CUMPLE
AV-2025-003648,AV-2025-003648,CUMPLE
AV-2024-003649,AV-2024-003649,PERSISTENTE
AV-2024-003650,AV-2024-003650,CUMPLE
AV-2025-003651,AV-2025-003651,CUMPLE
AV-2025-003652,AV-2025-003652,CORREGIDO
AV-2025-003653,AV-2025-003653,CUMPLE
AV-2025-003654,AV-2025-003654,CUMPLE
AV-2025-003655,AV-2025-003655,CORREGIDO
AV-2025-003656,,SALIO
AV-2025-003657,AV-2025-003657,CUMPLE
AV-2026-003658,AV-2026-003658,CUMPLE
AV-2025-003659,AV-2025-003659,CUMPLE
AV-2025-003660,AV-2025-003660,CUMPLE
AV-2025-003661,AV-2025-003661,CUMPLE
AV-2025-003662,AV-2025-003662,CORREGIDO
AV-2024-003663,AV-2024-003663,CUMPLE
AV-2026-003664,AV-2026-003664,CUMPLE
AV-2025-003665,AV-2025-003665,CORREGIDO
AV-2024-003666,AV-2024-003666,CUMPLE
AV-2025-003667,AV-2025-003667,CUMPLE
AV-2025-003668,AV-2025-003668,CORREGIDO
AV-2025-003669,,SALIO_CUMPLIENDO
AV-2024-003670,AV-2024-003670,CUMPLE
AV-2024-003671,AV-2024-003671,CUMPLE
AV-2026-003672,AV-2026-003672,CORREGIDO
AV-2025-003673,AV-2025-003673,CUMPLE
AV-2025-003674,AV-2025-003674,CORREGIDO
AV-2025-003675,AV-2025-003675,CUMPLE
AV-2025-003676,AV-2025-003676,CORREGIDO
AV-2024-003677,AV-2024-003677,CUMPLE
AV-2026-003678,AV-2026-003678,PERSISTENTE
AV-2025-003679,AV-2025-003679,CUMPLE
AV-2024-003680,AV-2024-003680,CUMPLE
AV-2025-003681,AV-2025-003681,CUMPLE
AV-2025-003682,AV-2025-003682,CUMPLE
AV-2025-003683,AV-2025-003683,CORREGIDO
AV-2024-003684,AV-2024-003684,CORREGIDO
AV-2025-001280,AV-2024-003685,CORREGIDO
AV-2025-003686,AV-2025-003686,PERSISTENTE
AV-2025-003687,AV-2025-003687,CUMPLE
AV-2026-003688,AV-2026-003688,CUMPLE
AV-2025-003689,AV-2025-003689,CORREGIDO
AV-2025-003690,AV-2025-003690,CUMPLE
AV-2025-003691,AV-2025-003691,NUEVO
AV-2025-003692,AV-2025-003692,CUMPLE
AV-2025-003693,AV-2025-003693,CUMPLE
AV-2025-003694,AV-2025-003694,CUMPLE
AV-2025-003695,AV-2025-003695,CUMPLE
AV-2025-003696,AV-2025-003696,CUMPLE
AV-2024-003697,AV-2024-003697,CUMPLE
AV-2026-003698,AV-2026-003698,CORREGIDO
AV-2025-003699,AV-2025-003699,CUMPLE
AV-2025-003700,AV-2025-003700,CUMPLE
AV-2025-003701,AV-2025-003701,PERSISTENTE
AV-2025-003702,AV-2025-003702,CUMPLE
AV-2025-003703,AV-2025-003703,CORREGIDO
AV-2025-003704,AV-2025-003704,CUMPLE
AV-2025-003705,AV-2025-003705,CORREGIDO
AV-2025-003706,AV-2025-003706,CUMPLE
AV-2024-003707,AV-2024-003707,CORREGIDO
AV-2025-003708,AV-2025-003708,CUMPLE
AV-2025-003709,AV-2025-003709,CUMPLE
AV-2025-003710,AV-2025-003710,CUMPLE
AV-2025-003711,AV-2025-003711,CUMPLE
AV-2026-003712,AV-2026-003712,CUMPLE
AV-2025-003713,AV-2025-003713,CUMPLE
AV-2024-003714,AV-2024-003714,CORREGIDO
AV-2025-003715,AV-2025-003715,NUEVO
AV-2024-003716,AV-2024-003716,CUMPLE
AV-2025-003717,AV-2025-003717,CUMPLE
AV-2025-003718,AV-2025-003718,CUMPLE
AV-2025-003719,AV-2025-003719,CUMPLE
AV-2025-003720,AV-2025-003720,PERSISTENTE
AV-2025-003721,AV-2025-003721,CUMPLE
AV-2025-003722,AV-2025-003722,CUMPLE
AV-2024-003723,AV-2024-003723,CUMPLE
AV-2024-003724,AV-2024-003724,CORREGIDO
AV-2025-003725,AV-2025-003725,CUMPLE
AV-2026-003726,AV-2026-003726,PERSISTENTE
AV-2025-003727,AV-2025-003727,CUMPLE
AV-2025-003728,AV-2025-003728,CUMPLE
AV-2024-003729,AV-2024-003729,CUMPLE
AV-2025-003730,AV-2025-003730,CUMPLE
AV-2024-003731,,SALIO
AV-2025-003732,AV-2025-003732,CUMPLE
AV-2025-003733,AV-2025-003733,PERSISTENTE
AV-2024-003734,AV-2024-003734,CUMPLE
AV-2025-003735,AV-2025-003735,CUMPLE
AV-2025-003736,AV-2025-003736,NUEVO
AV-2026-003737,AV-2026-003737,CORREGIDO
AV-2025-003738,AV-2025-003738,PERSISTENTE
AV-2025-003739,AV-2025-003739,CORREGIDO
AV-2024-003740,AV-2024-003740,CUMPLE
AV-2025-003741,AV-2025-003741,PERSISTENTE
AV-2025-003742,AV-2025-003742,CUMPLE
AV-2025-003743,AV-2025-003743,NUEVO
AV-2025-003744,AV-2025-003744,CUMPLE
AV-2026-003745,AV-2026-003745,CORREGIDO
AV-2026-003746,AV-2026-003746,PERSISTENTE
AV-2025-003747,AV-2025-003747,CUMPLE
AV-2025-003748,AV-2025-003748,NUEVO
AV-2024-003749,AV-2024-003749,CUMPLE
AV-2025-003750,AV-2025-003750,CORREGIDO
AV-2024-003751,AV-2024-003751,CUMPLE
AV-2025-003752,AV-2025-003752,CUMPLE
AV-2025-003753,,SALIO
AV-2024-003754,AV-2024-003754,CUMPLE
AV-2025-003755,AV-2025-003755,CUMPLE
AV-2025-003756,AV-2025-003756,CUMPLE
AV-2024-003757,AV-2024-003757,CORREGIDO
AV-2024-003758,AV-2024-003758,CORREGIDO
AV-2025-003759,AV-2025-003759,CORREGIDO
AV-2026-003760,AV-2026-003760,CORREGIDO
AV-2025-003761,,SALIO
AV-2026-003762,AV-2026-003762,CORREGIDO
AV-2024-003763,AV-2024-003763,CUMPLE
AV-2026-003764,AV-2026-003764,CUMPLE
AV-2025-003765,AV-2025-003765,CUMPLE
AV-2025-003766,AV-2025-003766,CUMPLE
AV-2024-003767,AV-2024-003767,CUMPLE
AV-2025-003768,AV-2025-003768,PERSISTENTE
AV-2025-003769,AV-2025-003769,CUMPLE
AV-2026-003770,AV-2026-003770,PERSISTENTE
AV-2024-003771,AV-2024-003771,CUMPLE
AV-2024-003772,,SALIO
AV-2025-003773,AV-2025-003773,CUMPLE
AV-2025-003774,AV-2025-003774,CUMPLE
AV-2025-003775,AV-2025-003775,CUMPLE
AV-2025-003776,AV-2025-003776,CUMPLE
AV-2024-003777,AV-2024-003777,CUMPLE
AV-2025-003778,,SALIO
AV-2024-003779,AV-2024-003779,CUMPLE
AV-2026-003780,AV-2026-003780,CUMPLE
AV-2026-003781,AV-2026-003781,CUMPLE
AV-2024-003782,AV-2024-003782,CUMPLE
AV-2024-003783,AV-2024-003783,CUMPLE
AV-2025-003784,AV-2025-003784,CORREGIDO
AV-2025-003785,AV-2025-003785,CUMPLE
AV-2024-003786,AV-2024-003786,CUMPLE
AV-2026-003787,AV-2026-003787,PERSISTENTE
AV-2024-003788,AV-2024-003788,CUMPLE
AV-2024-003789,AV-2024-003789,CUMPLE
AV-2024-003790,AV-2024-003790,CUMPLE
AV-2025-003791,AV-2025-003791,CUMPLE
AV-2026-003792,AV-2026-003792,PERSISTENTE
AV-2026-003793,AV-2026-003793,CUMPLE
AV-2024-003794,AV-2024-003794,CUMPLE
AV-2025-003795,AV-2025-003795,CUMPLE
AV-2024-003796,AV-2024-003796,CORREGIDO
AV-2024-003797,AV-2024-003797,CUMPLE
AV-2025-003798,AV-2025-003798,CUMPLE
AV-2025-003799,AV-2025-003799,CUMPLE
AV-2026-003800,AV-2026-003800,CUMPLE
AV-2025-003801,AV-2025-003801,PERSISTENTE
AV-2025-003802,AV-2025-003802,CUMPLE
AV-2025-003803,AV-2025-003803,CUMPLE
AV-2025-003804,AV-2025-003804,NUEVO
AV-2025-003805,AV-2025-003805,PERSISTENTE
AV-2025-003806,AV-2025-003806,CORREGIDO
AV-2024-003807,AV-2024-003807,CORREGIDO
AV-2025-003808,AV-2025-003808,PERSISTENTE
AV-2025-003809,AV-2025-003809,CUMPLE
AV-2025-003810,AV-2025-003810,CUMPLE
AV-2024-003811,AV-2024-003811,CUMPLE
AV-2025-003812,AV-2025-003812,PERSISTENTE
AV-2025-003813,AV-2025-003813,CUMPLE
AV-2024-003814,AV-2024-003814,CUMPLE
AV-2025-003815,AV-2025-003815,CORREGIDO
AV-2025-003816,AV-2025-003816,CUMPLE
AV-2025-003817,AV-2025-003817,CUMPLE
AV-2025-003818,AV-2025-003818,CUMPLE
AV-2025-003819,AV-2025-003819,CUMPLE
AV-2025-003820,AV-2025-003820,CUMPLE
AV-2025-003821,AV-2025-003821,CUMPLE
AV-2025-003822,AV-2025-003822,CORREGIDO
AV-2025-003823,AV-2025-003823,CORREGIDO
AV-2025-003824,AV-2025-003824,CUMPLE
AV-2025-003825,AV-2025-003825,CUMPLE
AV-2025-003826,AV-2025-003826,CUMPLE
AV-2024-003827,AV-2024-003827,CUMPLE
AV-2025-003828,AV-2025-003828,CUMPLE
AV-2025-003829,AV-2025-003829,CUMPLE
AV-2025-003830,AV-2025-003830,CUMPLE
AV-2025-003831,AV-2025-003831,CORREGIDO
AV-2026-003832,AV-2026-003832,CUMPLE
AV-2025-003833,AV-2025-003833,CUMPLE
AV-2025-003834,AV-2025-003834,CUMPLE
AV-2025-003835,AV-2025-003835,CUMPLE
AV-2024-003836,AV-2024-003836,CUMPLE
AV-2024-003837,AV-2024-003837,CUMPLE
AV-2025-003838,AV-2025-003838,CORREGIDO
AV-2025-003839,AV-2025-003839,CUMPLE
AV-2024-003840,AV-2024-003840,CUMPLE
AV-2025-003841,AV-2025-003841,CUMPLE
AV-2026-003842,AV-2026-003842,CORREGIDO
AV-2025-003843,AV-2025-003843,CUMPLE
AV-2025-003844,AV-2025-003844,CUMPLE
AV-2026-003845,AV-2026-003845,CORREGIDO
AV-2024-003846,AV-2024-003846,CUMPLE
AV-2025-003847,AV-2025-003847,CUMPLE
AV-2024-003848,AV-2024-003848,CUMPLE
AV-2025-003849,AV-2025-003849,CUMPLE
AV-2025-003850,AV-2025-003850,PERSISTENTE
AV-2025-003851,AV-2025-003851,PERSISTENTE
AV-2025-003852,AV-2025-003852,CUMPLE
AV-2025-003853,AV-2025-003853,CUMPLE
AV-2025-003854,AV-2025-003854,CUMPLE
AV-2026-003855,AV-2026-003855,CUMPLE
AV-2025-003856,AV-2025-003856,CUMPLE
AV-2024-003857,AV-2024-003857,CORREGIDO
AV-2024-003858,AV-2024-003858,CUMPLE
AV-2025-003859,AV-2025-003859,CUMPLE
AV-2025-003860,AV-2025-003860,CUMPLE
AV-2025-003861,AV-2025-003861,CUMPLE
AV-2025-003862,AV-2025-003862,CUMPLE
AV-2025-003863,AV-2025-003863,CORREGIDO
AV-2025-003864,AV-2025-003864,CORREGIDO
AV-2025-003865,AV-2025-003865,CUMPLE
AV-2025-003866,AV-2025-003866,CUMPLE
AV-2025-003867,,SALIO
AV-2024-003868,,SALIO_CUMPLIENDO
AV-2025-003869,AV-2025-003869,CUMPLE
AV-2024-003870,AV-2024-003870,CUMPLE
AV-2025-003871,AV-2025-003871,CUMPLE
AV-2025-003872,AV-2025-003872,PERSISTENTE
AV-2025-003873,AV-2025-003873,CORREGIDO
AV-2024-003874,AV-2024-003874,CORREGIDO
AV-2024-003875,AV-2024-003875,CUMPLE
AV-2025-003876,AV-2025-003876,CUMPLE
AV-2025-003877,AV-2025-003877,CORREGIDO
AV-2025-003878,AV-2025-003878,CUMPLE
AV-2025-003879,AV-2025-003879,CUMPLE
AV-2024-003880,AV-2024-003880,CORREGIDO
AV-2025-003881,AV-2025-003881,CUMPLE
AV-2025-003882,AV-2025-003882,CUMPLE
AV-2024-003883,AV-2024-003883,CUMPLE
AV-2026-003884,AV-2026-003884,CUMPLE
AV-2025-003885,AV-2025-003885,CORREGIDO
AV-2024-003886,AV-2024-003886,CUMPLE
AV-2025-003887,AV-2025-003887,CORREGIDO
AV-2025-003888,AV-2025-003888,CUMPLE
AV-2025-003889,AV-2025-003889,PERSISTENTE
AV-2025-003890,AV-2025-003890,CORREGIDO
AV-2025-003891,AV-2025-003891,CUMPLE
AV-2025-003892,AV-2025-003892,PERSISTENTE
AV-2024-003893,AV-2024-003893,CORREGIDO
AV-2024-003894,AV-2024-003894,CUMPLE
AV-2025-003895,AV-2025-003895,CUMPLE
AV-2025-003896,AV-2025-003896,CORREGIDO
AV-2024-002337,AV-2024-002337,PERSISTENTE
AV-2025-003898,AV-2025-003898,CUMPLE
AV-2025-003899,AV-2025-003899,CUMPLE
AV-2025-003900,AV-2025-003900,CUMPLE
AV-2025-003901,AV-2025-003901,CUMPLE
AV-2025-003902,AV-2025-003902,CORREGIDO
AV-2025-003903,AV-2025-003903,CUMPLE
AV-2024-003904,,SALIO_CUMPLIENDO
AV-2025-003905,AV-2025-003905,CORREGIDO
