sk_corte,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,moneda,finalidad,fecha_valor,nivel_confiabilidad,credito_atribuible,tiene_credito,valor_garantia,saldo,ltv,dias_antiguedad,n_bloquea,n_revisa,saldo_equivalente_crc,exposicion_no_confiable
1,20251030,32,2,4,2,AV-2025-001306,1-464927,2026-03,CRC,Leasing,2025-10-30,REVISAR,true,true,2773241000.00,1338648107.18,0.4827,152,0,1,1338648107.18,
1,20251031,8,9,3,2,AV-2025-002150,3-933590,2026-03,CRC,Compraventa,2025-10-31,REVISAR,true,false,1512034000.00,,,151,0,1,,
1,20251031,11,3,8,1,AV-2025-002752,5-933897,2026-03,CRC,Leasing,2025-10-31,CONFIABLE,true,true,1439382000.00,773211320.13,0.5372,151,0,0,773211320.13,
1,20251031,14,9,8,1,AV-2025-002790,5-495209,2026-03,CRC,Garantía hipotecaria,2025-10-31,CONFIABLE,true,true,93427000.00,41632876.13,0.4456,151,0,0,41632876.13,
1,20251031,24,9,4,1,AV-2025-003076,6-551305,2026-03,CRC,Seguro,2025-10-31,CONFIABLE,true,false,79714000.00,,,151,0,0,,
1,20251031,27,4,4,1,AV-2025-003072,1-589087-225,2026-03,USD,Leasing,2025-10-31,CONFIABLE,true,true,427002.00,335238.58,0.7851,151,0,0,170971675.8,
1,20251101,18,7,1,1,AV-2025-003852,4-464904,2026-03,CRC,Contable,2025-11-01,CONFIABLE,true,false,353820000.00,,,150,0,0,,
1,20251101,18,7,7,2,AV-2025-003753,4-434699,2026-03,CRC,Leasing,2025-11-01,REVISAR,true,true,1165115000.00,764275096.69,0.656,150,0,1,764275096.69,
1,20251101,25,3,7,3,AV-2025-001346,6-539047,2026-03,CRC,Actualización de garantía,2025-11-01,NO_CONFIABLE,true,true,1001632000.00,786947377.42,0.7857,150,1,0,786947377.42,786947377.42
1,20251101,26,9,8,1,AV-2025-003300,1-536434,2026-03,CRC,Actualización de garantía,2025-11-01,CONFIABLE,true,true,467947000.00,279996298.06,0.5984,150,0,0,279996298.06,
1,20251101,28,4,1,1,AV-2025-001330,1-126206-376,2026-03,USD,Leasing,2025-11-01,CONFIABLE,true,true,480405.00,281898.90,0.5868,150,0,0,143768439.0,
1,20251101,33,7,6,1,AV-2025-000684,1-843562,2026-03,CRC,Actualización de garantía,2025-11-01,CONFIABLE,true,true,1427184000.00,768333510.71,0.5384,150,0,0,768333510.71,
1,20251102,1,3,6,1,AV-2025-000125,2-670629,2026-03,CRC,Leasing,2025-11-02,CONFIABLE,true,true,512284000.00,317569211.76,0.6199,149,0,0,317569211.76,
1,20251102,3,8,9,1,AV-2025-000110,2-904811,2026-03,CRC,Actualización de garantía,2025-11-02,CONFIABLE,true,true,7861157000.00,4379355566.53,0.5571,149,0,0,4379355566.53,
1,20251102,13,9,1,3,AV-2025-003256,5-325412,2026-03,CRC,Contable,2025-11-02,NO_CONFIABLE,true,false,58149000.00,,,149,1,0,,
1,20251102,17,2,6,1,AV-2025-002806,4-324327,2026-03,USD,Leasing,2025-11-02,CONFIABLE,true,true,13069555.00,10635553.69,0.8138,149,0,0,5424132381.9,
1,20251102,24,6,8,1,AV-2025-002688,6-134143,2026-03,CRC,Actualización de garantía,2025-11-02,CONFIABLE,true,true,5837188000.00,2847152039.44,0.4878,149,0,0,2847152039.44,
1,20251102,24,8,1,1,AV-2025-001400,6-792243,2026-03,CRC,Garantía hipotecaria,2025-11-02,CONFIABLE,true,true,572656000.00,468795532.32,0.8186,149,0,0,468795532.32,
1,20251102,29,4,2,1,AV-2025-003590,1-753323-111,2026-03,CRC,Seguro,2025-11-02,CONFIABLE,true,false,84835000.00,,,149,0,0,,
1,20251102,34,4,3,1,AV-2025-000518,1-537892-192,2026-03,USD,Garantía hipotecaria,2025-11-02,CONFIABLE,true,true,679111.00,430188.38,0.6335,149,0,0,219396073.8,
1,20251103,7,2,3,1,AV-2025-000921,3-282654,2026-03,USD,Garantía hipotecaria,2025-11-03,CONFIABLE,true,true,9983130.00,5731567.36,0.5741,148,0,0,2923099353.6000004,
1,20251103,11,1,6,1,AV-2025-002341,5-118470-399,2026-03,CRC,Actualización de garantía,2025-11-03,CONFIABLE,true,true,45076000.00,24418294.22,0.5417,148,0,0,24418294.22,
1,20251103,13,3,4,1,AV-2025-002797,5-229190,2026-03,CRC,Leasing,2025-11-03,CONFIABLE,true,true,576530000.00,268950830.81,0.4665,148,0,0,268950830.81,
1,20251103,13,8,1,1,AV-2025-001387,5-472750,2026-03,CRC,Leasing,2025-11-03,CONFIABLE,true,true,2472681000.00,1190234751.35,0.4814,148,0,0,1190234751.35,
1,20251103,14,3,5,1,AV-2025-000460,5-781636,2026-03,CRC,Actualización de garantía,2025-11-03,CONFIABLE,true,true,552131000.00,347409667.78,0.6292,148,0,0,347409667.78,
1,20251103,16,7,7,1,AV-2025-001433,4-959369,2026-03,CRC,Actualización de garantía,2025-11-03,CONFIABLE,true,true,2484774000.00,1339528328.99,0.5391,148,0,0,1339528328.99,
1,20251103,16,9,2,1,AV-2025-001478,4-557177,2026-03,USD,Leasing,2025-11-03,CONFIABLE,true,true,546677.00,449234.82,0.8218,148,0,0,229109758.20000002,
1,20251103,18,3,7,1,AV-2025-000917,4-367458,2026-03,CRC,Seguro,2025-11-03,CONFIABLE,true,false,513046000.00,,,148,0,0,,
1,20251103,23,3,7,2,AV-2025-003511,6-890574,2026-03,CRC,Leasing,2025-11-03,REVISAR,true,true,422289000.00,243617247.26,0.5769,148,0,1,243617247.26,
1,20251103,30,7,7,3,AV-2025-000984,1-216155,2026-03,CRC,Garantía hipotecaria,2025-11-03,NO_CONFIABLE,true,true,965969000.00,746839112.54,0.7732,148,1,0,746839112.54,746839112.54
1,20251103,35,3,5,1,AV-2025-003898,1-398481,2026-03,CRC,Actualización de garantía,2025-11-03,CONFIABLE,true,true,661498000.00,432705976.84,0.6541,148,0,0,432705976.84,
1,20251104,5,3,3,2,AV-2025-003485,2-801958,2026-03,CRC,Contable,2025-11-04,REVISAR,true,false,516833000.00,,,147,0,2,,
1,20251104,9,7,6,1,AV-2025-002374,3-449637,2026-03,CRC,Garantía hipotecaria,2025-11-04,CONFIABLE,true,true,2708246000.00,1447312347.36,0.5344,147,0,0,1447312347.36,
1,20251104,12,7,3,3,AV-2025-003461,5-806968,2026-03,CRC,Compraventa,2025-11-04,NO_CONFIABLE,true,false,378248000.00,,,147,1,1,,
1,20251104,14,4,6,1,AV-2025-000850,5-161089-210,2026-03,USD,Garantía hipotecaria,2025-11-04,CONFIABLE,true,true,414152.00,283441.03,0.6844,147,0,0,144554925.3,
1,20251104,16,3,3,1,AV-2025-003895,4-287444,2026-03,CRC,Actualización de garantía,2025-11-04,CONFIABLE,true,true,377424000.00,201286402.91,0.5333,147,0,0,201286402.91,
1,20251104,23,3,6,1,AV-2025-000024,6-121610,2026-03,CRC,Leasing,2025-11-04,CONFIABLE,true,true,354510000.00,226167388.54,0.638,147,0,0,226167388.54,
1,20251104,30,3,1,2,AV-2025-002763,1-241492,2026-03,CRC,Garantía hipotecaria,2025-11-04,REVISAR,true,true,2192325000.00,363532331.25,0.1658,147,0,1,363532331.25,
1,20251104,30,3,7,3,AV-2025-000464,1-751771,2026-03,CRC,Leasing,2025-11-04,NO_CONFIABLE,true,true,649263000.00,304432033.37,0.4689,147,1,0,304432033.37,304432033.37
1,20251104,31,3,1,1,AV-2025-002436,1-641605,2026-03,CRC,Garantía hipotecaria,2025-11-04,CONFIABLE,true,true,183509000.00,98526990.14,0.5369,147,0,0,98526990.14,
1,20251104,33,7,7,1,AV-2025-002067,1-248782,2026-03,CRC,Garantía hipotecaria,2025-11-04,CONFIABLE,true,true,769844000.00,609039308.36,0.7911,147,0,0,609039308.36,
1,20251105,1,1,5,1,AV-2025-002390,2-950040-137,2026-03,USD,Contable,2025-11-05,CONFIABLE,true,false,191756.00,,,146,0,0,,
1,20251105,4,3,8,1,AV-2025-003098,2-374243,2026-03,CRC,Actualización de garantía,2025-11-05,CONFIABLE,true,true,156323000.00,110460816.52,0.7066,146,0,0,110460816.52,
1,20251105,15,4,5,1,AV-2025-002583,4-793980-137,2026-03,USD,Garantía hipotecaria,2025-11-05,CONFIABLE,true,true,305056.00,156294.19,0.5123,146,0,0,79710036.9,
1,20251105,20,3,8,1,AV-2025-000998,7-688947,2026-03,CRC,Contable,2025-11-05,CONFIABLE,true,false,272413000.00,,,146,0,0,,
1,20251105,21,7,3,2,AV-2025-003805,7-847513,2026-03,CRC,Leasing,2025-11-05,REVISAR,true,true,162129000.00,233505318.24,1.4402,146,0,1,233505318.24,
1,20251105,30,1,1,1,AV-2025-003232,1-758819-372,2026-03,USD,Garantía hipotecaria,2025-11-05,CONFIABLE,true,true,107436.00,68919.29,0.6415,146,0,0,35148837.9,
1,20251106,15,4,7,1,AV-2025-002035,4-383952-156,2026-03,CRC,Garantía hipotecaria,2025-11-06,CONFIABLE,true,true,159247000.00,79383661.98,0.4985,145,0,0,79383661.98,
1,20251106,16,5,9,1,AV-2025-000409,4-801489,2026-03,USD,Compraventa,2025-11-06,CONFIABLE,true,false,11426165.00,,,145,0,0,,
1,20251106,25,3,1,1,AV-2025-003721,6-473765,2026-03,CRC,Actualización de garantía,2025-11-06,CONFIABLE,true,true,321762000.00,235246434.74,0.7311,145,0,0,235246434.74,
1,20251106,26,4,2,1,AV-2025-000769,1-804202-312,2026-03,USD,Leasing,2025-11-06,CONFIABLE,true,true,722776.00,495804.48,0.686,145,0,0,252860284.79999998,
1,20251106,28,7,3,1,AV-2025-002214,1-259391,2026-03,CRC,Garantía hipotecaria,2025-11-06,CONFIABLE,true,true,797370000.00,527384808.12,0.6614,145,0,0,527384808.12,
1,20251106,30,3,5,1,AV-2025-002500,1-643383,2026-03,CRC,Garantía hipotecaria,2025-11-06,CONFIABLE,true,true,222974000.00,186142438.12,0.8348,145,0,0,186142438.12,
1,20251106,32,3,3,2,AV-2025-000157,1-286122,2026-03,CRC,Actualización de garantía,2025-11-06,REVISAR,true,true,1459631000.00,580447201.66,0.3977,145,0,1,580447201.66,
1,20251106,35,3,1,1,AV-2025-003207,1-698648,2026-03,CRC,Actualización de garantía,2025-11-06,CONFIABLE,true,true,296501000.00,132011276.04,0.4452,145,0,0,132011276.04,
1,20251106,35,3,9,1,AV-2025-000864,1-555266,2026-03,CRC,Garantía hipotecaria,2025-11-06,CONFIABLE,true,true,610686000.00,320159567.17,0.5243,145,0,0,320159567.17,
1,20251107,7,7,9,1,AV-2025-003224,3-984048,2026-03,CRC,Leasing,2025-11-07,CONFIABLE,true,true,327720000.00,197299412.77,0.602,144,0,0,197299412.77,
1,20251107,7,9,5,1,AV-2025-003900,3-651665,2026-03,CRC,Leasing,2025-11-07,CONFIABLE,true,true,445215000.00,323371773.70,0.7263,144,0,0,323371773.7,
1,20251107,11,1,1,3,AV-2025-003226,5-103368-126,2026-03,USD,Actualización de garantía,2025-11-07,NO_CONFIABLE,true,true,491084.00,340478.19,0.6933,144,1,0,173643876.9,340478.19
1,20251107,18,7,4,1,AV-2025-002602,4-976047,2026-03,CRC,Contable,2025-11-07,CONFIABLE,true,false,404252000.00,,,144,0,0,,
1,20251107,24,7,6,1,AV-2025-000754,6-742931,2026-03,CRC,Actualización de garantía,2025-11-07,CONFIABLE,true,true,1052654000.00,561974480.07,0.5339,144,0,0,561974480.07,
1,20251107,33,5,7,1,AV-2025-003633,1-711132,2026-03,USD,Leasing,2025-11-07,CONFIABLE,true,true,27069566.00,14077187.63,0.52,144,0,0,7179365691.3,
1,20251108,4,3,9,1,AV-2025-003288,2-590015,2026-03,CRC,Leasing,2025-11-08,CONFIABLE,true,true,424044000.00,288783215.74,0.681,143,0,0,288783215.74,
1,20251108,16,7,2,1,AV-2025-000533,4-953785,2026-03,CRC,Leasing,2025-11-08,CONFIABLE,true,true,1268396000.00,880233725.84,0.694,143,0,0,880233725.84,
1,20251108,24,3,3,3,AV-2025-000039,6-628672,2026-03,CRC,Leasing,2025-11-08,NO_CONFIABLE,false,false,643249000.00,,,143,1,0,,
1,20251108,26,2,1,2,AV-2025-002726,1-736519,2026-03,USD,Leasing,2025-11-08,REVISAR,true,true,8458943.00,4179762.04,0.4941,143,0,1,2131678640.4,
1,20251108,28,5,9,1,AV-2025-001097,1-124494,2026-03,USD,Leasing,2025-11-08,CONFIABLE,true,true,13899933.00,7910185.66,0.5691,143,0,0,4034194686.6,
1,20251108,30,2,2,1,AV-2025-002818,1-477834,2026-03,CRC,Garantía hipotecaria,2025-11-08,CONFIABLE,true,true,7443381000.00,4108322450.37,0.5519,143,0,0,4108322450.37,
1,20251108,33,1,2,1,AV-2025-000890,1-914041-336,2026-03,USD,Garantía hipotecaria,2025-11-08,CONFIABLE,true,true,360946.00,230587.24,0.6388,143,0,0,117599492.39999999,
1,20251108,34,1,8,1,AV-2025-001742,1-158280-091,2026-03,USD,Garantía hipotecaria,2025-11-08,CONFIABLE,true,true,199265.00,163060.72,0.8183,143,0,0,83160967.2,
1,20251109,7,3,1,1,AV-2025-000562,3-834504,2026-03,USD,Leasing,2025-11-09,CONFIABLE,true,true,785540.00,586548.25,0.7467,142,0,0,299139607.5,
1,20251109,16,5,8,1,AV-2025-001405,4-488223,2026-03,USD,Actualización de garantía,2025-11-09,CONFIABLE,true,true,10944827.00,8398354.18,0.7673,142,0,0,4283160631.7999997,
1,20251109,17,1,1,1,AV-2025-002493,4-300422-121,2026-03,USD,Garantía hipotecaria,2025-11-09,CONFIABLE,true,true,298413.00,176123.41,0.5902,142,0,0,89822939.10000001,
1,20251109,34,9,7,1,AV-2025-002463,1-811358,2026-03,CRC,Leasing,2025-11-09,CONFIABLE,true,true,65242000.00,29415374.25,0.4509,142,0,0,29415374.25,
1,20251110,3,7,2,3,AV-2025-003850,2-218004,2026-03,CRC,Garantía hipotecaria,2025-11-10,NO_CONFIABLE,true,true,2019052000.00,1793882148.83,0.8885,141,1,0,1793882148.83,1793882148.83
1,20251110,7,9,2,1,AV-2025-002710,3-546914,2026-03,CRC,Garantía hipotecaria,2025-11-10,CONFIABLE,true,true,106681000.00,83882097.87,0.7863,141,0,0,83882097.87,
1,20251110,9,7,7,1,AV-2025-001340,3-404331,2026-03,CRC,Leasing,2025-11-10,CONFIABLE,true,true,567562000.00,318020154.52,0.5603,141,0,0,318020154.52,
1,20251110,12,3,6,1,AV-2025-002241,5-701691,2026-03,CRC,Garantía hipotecaria,2025-11-10,CONFIABLE,true,true,129012000.00,77307870.30,0.5992,141,0,0,77307870.3,
1,20251110,15,1,6,1,AV-2025-002776,4-120952-013,2026-03,USD,Actualización de garantía,2025-11-10,CONFIABLE,true,true,232285.00,131363.33,0.5655,141,0,0,66995298.3,
1,20251110,18,1,3,1,AV-2025-003619,4-742849-184,2026-03,USD,Actualización de garantía,2025-11-10,CONFIABLE,true,true,230942.00,128113.99,0.5547,141,0,0,65338134.900000006,
1,20251110,21,3,4,1,AV-2025-003643,7-173403,2026-03,CRC,Garantía hipotecaria,2025-11-10,CONFIABLE,true,true,632597000.00,506738847.09,0.801,141,0,0,506738847.09,
1,20251110,22,8,1,1,AV-2025-001447,7-152527,2026-03,USD,Leasing,2025-11-10,CONFIABLE,true,true,2952702.00,1601285.37,0.5423,141,0,0,816655538.7,
1,20251110,26,2,1,2,AV-2025-002944,1-751137,2026-03,USD,Leasing,2025-11-10,REVISAR,true,true,14886224.00,10639712.74,0.7147,141,0,1,5426253497.400001,
1,20251110,27,1,7,1,AV-2025-000515,1-683219-095,2026-03,USD,Garantía hipotecaria,2025-11-10,CONFIABLE,true,true,139653.00,66531.49,0.4764,141,0,0,33931059.900000006,
1,20251110,28,7,1,1,AV-2025-002515,1-983672,2026-03,CRC,Seguro,2025-11-10,CONFIABLE,true,false,875022000.00,,,141,0,0,,
1,20251110,33,2,6,1,AV-2025-001266,1-981270,2026-03,USD,Actualización de garantía,2025-11-10,CONFIABLE,true,true,2299219.00,1216107.61,0.5289,141,0,0,620214881.1,
1,20251111,34,1,6,1,AV-2025-001806,1-971213-310,2026-03,USD,Leasing,2025-11-11,CONFIABLE,true,true,178736.00,125091.89,0.6999,140,0,0,63796863.9,
1,20251111,35,1,3,3,AV-2025-003406,1-846716-108,2026-03,USD,Actualización de garantía,2025-11-11,NO_CONFIABLE,true,true,266425.00,165116.54,0.6197,140,1,0,84209435.4,165116.54
1,20251112,7,9,3,1,AV-2025-001252,3-711776,2026-03,CRC,Compraventa,2025-11-12,CONFIABLE,true,false,446792000.00,,,139,0,0,,
1,20251112,12,9,4,3,AV-2025-001251,5-800716,2026-03,CRC,Leasing,2025-11-12,NO_CONFIABLE,true,true,20908000.00,12612786.77,0.6033,139,1,0,12612786.77,12612786.77
1,20251112,14,3,5,1,AV-2025-002211,5-435018,2026-03,CRC,Leasing,2025-11-12,CONFIABLE,true,true,257936000.00,200406787.11,0.777,139,0,0,200406787.11,
1,20251112,14,9,2,1,AV-2025-000974,5-504962,2026-03,CRC,Seguro,2025-11-12,CONFIABLE,true,false,165584000.00,,,139,0,0,,
1,20251112,14,9,7,2,AV-2025-003329,5-333150,2026-03,CRC,Seguro,2025-11-12,REVISAR,true,false,580202000.00,,,139,0,1,,
1,20251112,17,7,5,1,AV-2025-001402,4-992197,2026-03,USD,Actualización de garantía,2025-11-12,CONFIABLE,true,true,1390134.00,701199.11,0.5044,139,0,0,357611546.09999996,
1,20251112,25,1,3,1,AV-2025-000027,6-296205-353,2026-03,USD,Leasing,2025-11-12,CONFIABLE,true,true,634696.00,519414.31,0.8184,139,0,0,264901298.1,
1,20251112,27,7,5,1,AV-2025-000608,1-619002,2026-03,CRC,Leasing,2025-11-12,CONFIABLE,true,true,296041000.00,171933349.28,0.5808,139,0,0,171933349.28,
1,20251112,28,2,9,2,AV-2025-001740,1-914143,2026-03,USD,Contable,2025-11-12,REVISAR,true,false,18832769.00,,,139,0,1,,
1,20251112,33,2,5,1,AV-2025-000183,1-889541,2026-03,USD,Actualización de garantía,2025-11-12,CONFIABLE,true,true,2726067.00,1903631.75,0.6983,139,0,0,970852192.5,
1,20251113,3,9,5,1,AV-2025-003479,2-831827,2026-03,CRC,Actualización de garantía,2025-11-13,CONFIABLE,true,true,108858000.00,59273433.78,0.5445,138,0,0,59273433.78,
1,20251113,7,1,8,1,AV-2025-002180,3-943641-083,2026-03,CRC,Seguro,2025-11-13,CONFIABLE,true,false,188850000.00,,,138,0,0,,
1,20251113,12,3,8,1,AV-2025-000554,5-330928,2026-03,CRC,Garantía hipotecaria,2025-11-13,CONFIABLE,true,true,764206000.00,471710411.32,0.6173,138,0,0,471710411.32,
1,20251113,16,5,1,1,AV-2025-001951,4-663620,2026-03,USD,Garantía hipotecaria,2025-11-13,CONFIABLE,true,true,16245432.00,12923866.73,0.7955,138,0,0,6591172032.3,
1,20251113,27,1,6,2,AV-2025-003097,1-125844-122,2026-03,USD,Contable,2025-11-13,REVISAR,true,false,404056.00,,,138,0,1,,
1,20251113,27,3,9,2,AV-2025-000695,1-570874,2026-03,CRC,Actualización de garantía,2025-11-13,REVISAR,true,true,2433565000.00,669713975.31,0.2752,138,0,1,669713975.31,
1,20251113,28,1,6,1,AV-2025-003251,1-131974-231,2026-03,USD,Actualización de garantía,2025-11-13,CONFIABLE,true,true,274636.00,169649.72,0.6177,138,0,0,86521357.2,
1,20251113,29,9,7,1,AV-2025-002276,1-694961,2026-03,CRC,Garantía hipotecaria,2025-11-13,CONFIABLE,true,true,80028000.00,37373427.37,0.467,138,0,0,37373427.37,
1,20251113,34,7,2,1,AV-2025-003468,1-705273,2026-03,CRC,Garantía hipotecaria,2025-11-13,CONFIABLE,true,true,4487790000.00,2310422788.44,0.5148,138,0,0,2310422788.44,
1,20251114,15,3,9,2,AV-2025-000832,4-247480,2026-03,CRC,Actualización de garantía,2025-11-14,REVISAR,true,true,297889000.00,233744434.02,0.7847,137,0,1,233744434.02,
1,20251114,27,9,1,1,AV-2025-003667,1-632396,2026-03,CRC,Actualización de garantía,2025-11-14,CONFIABLE,true,true,275252000.00,177400899.30,0.6445,137,0,0,177400899.3,
1,20251114,29,4,1,2,AV-2025-000855,1-393840-194,2026-03,CRC,Garantía hipotecaria,2025-11-14,REVISAR,true,true,126743000.00,76004475.04,0.5997,137,0,1,76004475.04,
1,20251114,33,4,6,1,AV-2025-003817,1-282500-043,2026-03,USD,Garantía hipotecaria,2025-11-14,CONFIABLE,true,true,448252.00,328078.87,0.7319,137,0,0,167320223.7,
1,20251114,33,7,3,1,AV-2025-000600,1-822592,2026-03,CRC,Garantía hipotecaria,2025-11-14,CONFIABLE,true,true,559459000.00,328255327.76,0.5867,137,0,0,328255327.76,
1,20251115,7,2,6,2,AV-2025-003522,3-769327,2026-03,USD,Actualización de garantía,2025-11-15,REVISAR,true,true,11678008.00,5688401.58,0.4871,136,0,1,2901084805.8,
1,20251115,22,1,1,1,AV-2025-000995,7-452627-047,2026-03,USD,Leasing,2025-11-15,CONFIABLE,true,true,192905.00,136354.09,0.7068,136,0,0,69540585.89999999,
1,20251115,25,4,2,1,AV-2025-000222,6-686527-215,2026-03,USD,Actualización de garantía,2025-11-15,CONFIABLE,true,true,189735.00,113993.56,0.6008,136,0,0,58136715.6,
1,20251115,27,3,7,2,AV-2025-001469,1-492689,2026-03,CRC,Garantía hipotecaria,2025-11-15,REVISAR,true,true,203316000.00,310214290.46,1.5258,136,0,1,310214290.46,
1,20251115,29,3,1,1,AV-2025-003541,1-600738,2026-03,CRC,Garantía hipotecaria,2025-11-15,CONFIABLE,true,true,871549000.00,719931383.76,0.826,136,0,0,719931383.76,
1,20251116,5,9,8,1,AV-2025-002381,2-855478,2026-03,CRC,Actualización de garantía,2025-11-16,CONFIABLE,true,true,136063000.00,99277514.03,0.7296,135,0,0,99277514.03,
1,20251116,8,3,2,1,AV-2025-002729,3-878311,2026-03,CRC,Leasing,2025-11-16,CONFIABLE,true,true,213265000.00,126561641.04,0.5934,135,0,0,126561641.04,
1,20251116,9,3,5,1,AV-2025-003347,3-336904,2026-03,USD,Garantía hipotecaria,2025-11-16,CONFIABLE,true,true,487795.00,254619.39,0.522,135,0,0,129855888.9,
1,20251116,12,7,7,3,AV-2025-001199,5-526148,2026-03,CRC,Garantía hipotecaria,2025-11-16,NO_CONFIABLE,true,true,478942000.00,379414478.48,0.7922,135,1,0,379414478.48,379414478.48
1,20251116,13,9,-1,3,AV-2025-002167,5-279460,2026-03,CRC,Leasing,2025-11-16,NO_CONFIABLE,true,true,86474000.00,51175486.03,0.5918,135,1,0,51175486.03,51175486.03
1,20251116,18,3,7,1,AV-2025-001439,4-109341,2026-03,CRC,Actualización de garantía,2025-11-16,CONFIABLE,true,true,787582000.00,572312233.17,0.7267,135,0,0,572312233.17,
1,20251116,19,3,3,1,AV-2025-001425,4-330941,2026-03,CRC,Seguro,2025-11-16,CONFIABLE,true,false,114498000.00,,,135,0,0,,
1,20251116,23,3,7,1,AV-2025-002199,6-583870,2026-03,CRC,Actualización de garantía,2025-11-16,CONFIABLE,true,true,413208000.00,282013719.75,0.6825,135,0,0,282013719.75,
1,20251116,27,4,2,3,AV-2025-000423,1-484230-340,2026-03,USD,Actualización de garantía,2025-11-16,NO_CONFIABLE,true,true,190880.00,134321.36,0.7037,135,1,0,68503893.6,134321.36
1,20251117,2,3,2,1,AV-2025-001378,2-322776,2026-03,CRC,Contable,2025-11-17,CONFIABLE,true,false,105969000.00,,,134,0,0,,
1,20251117,17,3,5,1,AV-2025-003659,4-841645,2026-03,USD,Garantía hipotecaria,2025-11-17,CONFIABLE,true,true,198277.00,135113.53,0.6814,134,0,0,68907900.3,
1,20251117,23,3,3,1,AV-2025-003660,6-413493,2026-03,USD,Leasing,2025-11-17,CONFIABLE,true,true,994710.00,498938.71,0.5016,134,0,0,254458742.10000002,
1,20251118,1,3,3,1,AV-2025-001881,2-837384,2026-03,CRC,Leasing,2025-11-18,CONFIABLE,true,true,1237822000.00,615285891.87,0.4971,133,0,0,615285891.87,
1,20251118,3,7,6,1,AV-2025-002089,2-568989,2026-03,USD,Leasing,2025-11-18,CONFIABLE,true,true,3299312.00,2094672.64,0.6349,133,0,0,1068283046.4,
1,20251118,8,3,6,1,AV-2025-002942,3-141428,2026-03,CRC,Leasing,2025-11-18,CONFIABLE,true,true,686218000.00,467129116.58,0.6807,133,0,0,467129116.58,
1,20251118,15,2,4,1,AV-2025-003576,4-271470,2026-03,USD,Garantía hipotecaria,2025-11-18,CONFIABLE,true,true,7308801.00,5228147.47,0.7153,133,0,0,2666355209.7,
1,20251118,16,9,7,1,AV-2025-000360,4-859403,2026-03,CRC,Compraventa,2025-11-18,CONFIABLE,true,false,138809000.00,,,133,0,0,,
1,20251118,21,7,2,1,AV-2025-001150,7-482091,2026-03,CRC,Actualización de garantía,2025-11-18,CONFIABLE,true,true,822382000.00,480846125.92,0.5847,133,0,0,480846125.92,
1,20251118,26,7,3,1,AV-2025-001578,1-653127,2026-03,CRC,Seguro,2025-11-18,CONFIABLE,true,false,1386365000.00,,,133,0,0,,
1,20251118,27,3,2,1,AV-2025-003654,1-450123,2026-03,CRC,Compraventa,2025-11-18,CONFIABLE,true,false,239084000.00,,,133,0,0,,
1,20251118,28,1,1,1,AV-2025-000818,1-207957-298,2026-03,USD,Garantía hipotecaria,2025-11-18,CONFIABLE,true,true,139274.00,115674.49,0.8306,133,0,0,58993989.900000006,
1,20251118,28,3,1,1,AV-2025-001044,1-435201,2026-03,CRC,Contable,2025-11-18,CONFIABLE,true,false,552854000.00,,,133,0,0,,
1,20251118,28,9,5,1,AV-2025-000347,1-518343,2026-03,CRC,Actualización de garantía,2025-11-18,CONFIABLE,true,true,75844000.00,55406699.47,0.7305,133,0,0,55406699.47,
1,20251118,29,3,2,1,AV-2025-000721,1-734098,2026-03,CRC,Garantía hipotecaria,2025-11-18,CONFIABLE,true,true,353640000.00,249038557.89,0.7042,133,0,0,249038557.89,
1,20251118,33,3,1,1,AV-2025-003147,1-493967,2026-03,CRC,Garantía hipotecaria,2025-11-18,CONFIABLE,true,true,319854000.00,158304966.39,0.4949,133,0,0,158304966.39,
