sk_corte,sk_regla,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,rule_id,accion,campo,valor_observado,condicion_esperada,incidencias
1,8,20221011,7,1,3,2,AV-2025-003784,3-704349-237,2026-03,R-08,REVISA,fecha_valor,2022-10-11,no anterior a 2024-03-31 (24 meses),1
1,8,20221013,13,6,1,2,AV-2025-000169,5-179998,2026-03,R-08,REVISA,fecha_valor,2022-10-13,no anterior a 2024-03-31 (24 meses),1
1,8,20221013,17,3,8,2,AV-2025-001641,4-221821,2026-03,R-08,REVISA,fecha_valor,2022-10-13,no anterior a 2024-03-31 (24 meses),1
1,8,20221017,19,6,7,2,AV-2025-003823,4-153328,2026-03,R-08,REVISA,fecha_valor,2022-10-17,no anterior a 2024-03-31 (24 meses),1
1,8,20221017,32,3,9,2,AV-2025-003332,1-893663,2026-03,R-08,REVISA,fecha_valor,2022-10-17,no anterior a 2024-03-31 (24 meses),1
1,8,20221019,32,3,3,2,AV-2024-002779,1-327555,2026-03,R-08,REVISA,fecha_valor,2022-10-19,no anterior a 2024-03-31 (24 meses),1
1,8,20221020,14,9,3,3,AV-2025-000311,5-916031,2026-03,R-08,REVISA,fecha_valor,2022-10-20,no anterior a 2024-03-31 (24 meses),1
1,8,20221022,7,3,7,3,AV-2025-003493,3-948010,2026-03,R-08,REVISA,fecha_valor,2022-10-22,no anterior a 2024-03-31 (24 meses),1
1,8,20221022,15,1,3,2,AV-2024-000915,4-180961-040,2026-03,R-08,REVISA,fecha_valor,2022-10-22,no anterior a 2024-03-31 (24 meses),1
1,8,20221022,16,3,3,2,AV-2025-001680,4-778918,2026-03,R-08,REVISA,fecha_valor,2022-10-22,no anterior a 2024-03-31 (24 meses),1
1,8,20221025,9,3,1,2,AV-2025-003433,3-498814,2026-03,R-08,REVISA,fecha_valor,2022-10-25,no anterior a 2024-03-31 (24 meses),1
1,8,20221026,31,6,4,2,AV-2025-000315,1-877794,2026-03,R-08,REVISA,fecha_valor,2022-10-26,no anterior a 2024-03-31 (24 meses),1
1,8,20221030,28,3,-1,3,AV-2024-002491,1-908149,2026-03,R-08,REVISA,fecha_valor,2022-10-30,no anterior a 2024-03-31 (24 meses),1
1,8,20221105,26,2,4,3,AV-2026-002007,1-815678,2026-03,R-08,REVISA,fecha_valor,2022-11-05,no anterior a 2024-03-31 (24 meses),1
1,8,20221106,17,2,7,2,AV-2024-002601,4-566213,2026-03,R-08,REVISA,fecha_valor,2022-11-06,no anterior a 2024-03-31 (24 meses),1
1,8,20221106,25,3,4,2,AV-2025-001422,6-715705,2026-03,R-08,REVISA,fecha_valor,2022-11-06,no anterior a 2024-03-31 (24 meses),1
1,8,20221108,19,9,8,2,AV-2025-000646,4-926855,2026-03,R-08,REVISA,fecha_valor,2022-11-08,no anterior a 2024-03-31 (24 meses),1
1,8,20221111,31,8,6,2,AV-2025-002520,1-349945,2026-03,R-08,REVISA,fecha_valor,2022-11-11,no anterior a 2024-03-31 (24 meses),1
1,8,20221111,32,9,6,2,AV-2025-001668,1-547897,2026-03,R-08,REVISA,fecha_valor,2022-11-11,no anterior a 2024-03-31 (24 meses),1
1,8,20221112,13,7,6,2,AV-2025-000588,5-196034,2026-03,R-08,REVISA,fecha_valor,2022-11-12,no anterior a 2024-03-31 (24 meses),1
1,8,20221114,17,3,3,3,AV-2025-002263, ,2026-03,R-08,REVISA,fecha_valor,2022-11-14,no anterior a 2024-03-31 (24 meses),1
1,8,20221114,29,3,3,2,AV-2025-002904,1-663457,2026-03,R-08,REVISA,fecha_valor,2022-11-14,no anterior a 2024-03-31 (24 meses),1
1,8,20221115,26,3,9,2,AV-2025-001361,1-651024,2026-03,R-08,REVISA,fecha_valor,2022-11-15,no anterior a 2024-03-31 (24 meses),1
1,8,20221115,28,5,3,3,AV-2025-000013,1-306654,2026-03,R-08,REVISA,fecha_valor,2022-11-15,no anterior a 2024-03-31 (24 meses),1
1,8,20221117,34,4,8,2,AV-2025-001224,1-620650-308,2026-03,R-08,REVISA,fecha_valor,2022-11-17,no anterior a 2024-03-31 (24 meses),1
1,8,20221120,27,7,3,2,AV-2025-001463,1-854217,2026-03,R-08,REVISA,fecha_valor,2022-11-20,no anterior a 2024-03-31 (24 meses),1
1,8,20221121,29,3,6,2,AV-2025-001876,1-656428,2026-03,R-08,REVISA,fecha_valor,2022-11-21,no anterior a 2024-03-31 (24 meses),1
1,8,20221123,4,7,8,2,AV-2026-001731,2-301784,2026-03,R-08,REVISA,fecha_valor,2022-11-23,no anterior a 2024-03-31 (24 meses),1
1,8,20221123,26,4,3,2,AV-2025-001165,1-211983-379,2026-03,R-08,REVISA,fecha_valor,2022-11-23,no anterior a 2024-03-31 (24 meses),1
1,8,20221125,2,8,6,2,AV-2026-000739,2-503155,2026-03,R-08,REVISA,fecha_valor,2022-11-25,no anterior a 2024-03-31 (24 meses),1
1,8,20221125,16,5,8,2,AV-2024-002929,4-980604,2026-03,R-08,REVISA,fecha_valor,2022-11-25,no anterior a 2024-03-31 (24 meses),1
1,8,20221126,5,3,3,2,AV-2025-003323,2-420089,2026-03,R-08,REVISA,fecha_valor,2022-11-26,no anterior a 2024-03-31 (24 meses),1
1,8,20221128,20,2,7,2,AV-2025-001153,7-329031,2026-03,R-08,REVISA,fecha_valor,2022-11-28,no anterior a 2024-03-31 (24 meses),1
1,8,20221129,28,2,9,3,AV-2025-002217,1-233970,2026-03,R-08,REVISA,fecha_valor,2022-11-29,no anterior a 2024-03-31 (24 meses),1
1,8,20221208,33,1,9,2,AV-2025-003778,1-343745-062,2026-03,R-08,REVISA,fecha_valor,2022-12-08,no anterior a 2024-03-31 (24 meses),1
1,8,20221209,19,8,7,2,AV-2025-002610,4-644550,2026-03,R-08,REVISA,fecha_valor,2022-12-09,no anterior a 2024-03-31 (24 meses),1
1,8,20221212,31,6,3,2,AV-2025-001417,1-462157,2026-03,R-08,REVISA,fecha_valor,2022-12-12,no anterior a 2024-03-31 (24 meses),1
1,8,20221213,30,9,3,2,AV-2026-003440,1-387926,2026-03,R-08,REVISA,fecha_valor,2022-12-13,no anterior a 2024-03-31 (24 meses),1
1,8,20221216,4,8,6,2,AV-2026-003762,2-950868,2026-03,R-08,REVISA,fecha_valor,2022-12-16,no anterior a 2024-03-31 (24 meses),1
1,8,20221217,1,3,2,3,AV-2025-002894,2-570604,2026-03,R-08,REVISA,fecha_valor,2022-12-17,no anterior a 2024-03-31 (24 meses),1
1,8,20221218,8,3,9,2,AV-2025-001108,3-136903,2026-03,R-08,REVISA,fecha_valor,2022-12-18,no anterior a 2024-03-31 (24 meses),1
1,8,20221219,8,3,4,2,AV-2025-003851,3-369618,2026-03,R-08,REVISA,fecha_valor,2022-12-19,no anterior a 2024-03-31 (24 meses),1
1,8,20221220,1,1,3,2,AV-2025-000789,2-916213-173,2026-03,R-08,REVISA,fecha_valor,2022-12-20,no anterior a 2024-03-31 (24 meses),1
1,8,20221220,18,7,1,2,AV-2024-002912,4-107174,2026-03,R-08,REVISA,fecha_valor,2022-12-20,no anterior a 2024-03-31 (24 meses),1
1,8,20221220,29,7,7,2,AV-2025-000766,1-810649,2026-03,R-08,REVISA,fecha_valor,2022-12-20,no anterior a 2024-03-31 (24 meses),1
1,8,20221225,15,4,3,2,AV-2024-000906,4-919091-397,2026-03,R-08,REVISA,fecha_valor,2022-12-25,no anterior a 2024-03-31 (24 meses),1
1,8,20221226,2,6,9,2,AV-2026-002115,2-249225,2026-03,R-08,REVISA,fecha_valor,2022-12-26,no anterior a 2024-03-31 (24 meses),1
1,8,20221227,24,7,5,2,AV-2024-003446,6-271883,2026-03,R-08,REVISA,fecha_valor,2022-12-27,no anterior a 2024-03-31 (24 meses),1
1,8,20221228,35,5,4,2,AV-2025-003257,1-854983,2026-03,R-08,REVISA,fecha_valor,2022-12-28,no anterior a 2024-03-31 (24 meses),1
1,8,20221229,15,1,7,2,AV-2025-000753,4-552428-381,2026-03,R-08,REVISA,fecha_valor,2022-12-29,no anterior a 2024-03-31 (24 meses),1
1,8,20221229,27,9,3,2,AV-2025-001701,1-763481,2026-03,R-08,REVISA,fecha_valor,2022-12-29,no anterior a 2024-03-31 (24 meses),1
1,8,20221230,18,3,6,2,AV-2025-001561,4-390081,2026-03,R-08,REVISA,fecha_valor,2022-12-30,no anterior a 2024-03-31 (24 meses),1
1,8,20221231,9,1,3,3,AV-2024-003916,3-648997-265,2026-03,R-08,REVISA,fecha_valor,2022-12-31,no anterior a 2024-03-31 (24 meses),1
1,8,20230105,20,7,4,2,AV-2025-003499,7-645490,2026-03,R-08,REVISA,fecha_valor,2023-01-05,no anterior a 2024-03-31 (24 meses),1
1,8,20230110,15,2,3,3,AV-2025-003629,4-213201,2026-03,R-08,REVISA,fecha_valor,2023-01-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230110,23,8,2,2,AV-2025-000883,6-497681,2026-03,R-08,REVISA,fecha_valor,2023-01-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230113,20,7,7,2,AV-2026-000078,7-769883,2026-03,R-08,REVISA,fecha_valor,2023-01-13,no anterior a 2024-03-31 (24 meses),1
1,8,20230114,8,3,6,2,AV-2025-003266,3-826778,2026-03,R-08,REVISA,fecha_valor,2023-01-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230114,13,3,3,2,AV-2026-002087,5-450970,2026-03,R-08,REVISA,fecha_valor,2023-01-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230114,16,1,4,2,AV-2025-003083,4-750979-008,2026-03,R-08,REVISA,fecha_valor,2023-01-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230114,16,3,7,2,AV-2025-000174,4-376105,2026-03,R-08,REVISA,fecha_valor,2023-01-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230116,22,4,1,2,AV-2025-001887,7-202111-315,2026-03,R-08,REVISA,fecha_valor,2023-01-16,no anterior a 2024-03-31 (24 meses),1
1,8,20230117,27,3,2,2,AV-2026-002004,1-583074,2026-03,R-08,REVISA,fecha_valor,2023-01-17,no anterior a 2024-03-31 (24 meses),1
1,8,20230118,25,4,6,2,AV-2025-003094,6-502854-108,2026-03,R-08,REVISA,fecha_valor,2023-01-18,no anterior a 2024-03-31 (24 meses),1
1,8,20230121,23,4,7,2,AV-2024-001663,6-622258-390,2026-03,R-08,REVISA,fecha_valor,2023-01-21,no anterior a 2024-03-31 (24 meses),1
1,8,20230123,2,6,7,2,AV-2025-000805,2-662344,2026-03,R-08,REVISA,fecha_valor,2023-01-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230123,14,3,1,2,AV-2026-000438,5-310536,2026-03,R-08,REVISA,fecha_valor,2023-01-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230123,14,8,9,2,AV-2025-002424,5-950720,2026-03,R-08,REVISA,fecha_valor,2023-01-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230123,15,3,5,2,AV-2025-001622,4-697037,2026-03,R-08,REVISA,fecha_valor,2023-01-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230124,15,3,4,2,AV-2025-002542,4-747282,2026-03,R-08,REVISA,fecha_valor,2023-01-24,no anterior a 2024-03-31 (24 meses),1
1,8,20230125,1,9,7,2,AV-2026-000367,2-953812,2026-03,R-08,REVISA,fecha_valor,2023-01-25,no anterior a 2024-03-31 (24 meses),1
1,8,20230125,18,9,4,2,AV-2025-003812,4-754142,2026-03,R-08,REVISA,fecha_valor,2023-01-25,no anterior a 2024-03-31 (24 meses),1
1,8,20230128,17,3,3,2,AV-2026-002970,4-653798,2026-03,R-08,REVISA,fecha_valor,2023-01-28,no anterior a 2024-03-31 (24 meses),1
1,8,20230128,35,2,3,2,AV-2025-001708,1-440260,2026-03,R-08,REVISA,fecha_valor,2023-01-28,no anterior a 2024-03-31 (24 meses),1
1,8,20230131,22,1,5,3,AV-2025-001986,7-538525-331,2026-03,R-08,REVISA,fecha_valor,2023-01-31,no anterior a 2024-03-31 (24 meses),1
1,8,20230131,28,9,7,2,AV-2024-003724,1-878812,2026-03,R-08,REVISA,fecha_valor,2023-01-31,no anterior a 2024-03-31 (24 meses),1
1,8,20230201,26,3,7,3,AV-2025-003116,1-436513,2026-03,R-08,REVISA,fecha_valor,2023-02-01,no anterior a 2024-03-31 (24 meses),1
1,8,20230201,27,7,3,2,AV-2025-003352,1-692438,2026-03,R-08,REVISA,fecha_valor,2023-02-01,no anterior a 2024-03-31 (24 meses),1
1,8,20230202,1,1,3,3,AV-2026-000277,2-865208-020,2026-03,R-08,REVISA,fecha_valor,2023-02-02,no anterior a 2024-03-31 (24 meses),1
1,8,20230205,19,3,6,2,AV-2026-003726,4-439937,2026-03,R-08,REVISA,fecha_valor,2023-02-05,no anterior a 2024-03-31 (24 meses),1
1,8,20230206,16,3,2,2,AV-2025-003668,4-560136,2026-03,R-08,REVISA,fecha_valor,2023-02-06,no anterior a 2024-03-31 (24 meses),1
1,8,20230206,33,1,6,3,AV-2024-002947,1-486739-258,2026-03,R-08,REVISA,fecha_valor,2023-02-06,no anterior a 2024-03-31 (24 meses),1
1,8,20230208,34,4,3,2,AV-2025-002215,1-476515-315,2026-03,R-08,REVISA,fecha_valor,2023-02-08,no anterior a 2024-03-31 (24 meses),1
1,8,20230210,25,9,7,2,AV-2026-002237,6-604083,2026-03,R-08,REVISA,fecha_valor,2023-02-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230211,1,1,3,2,AV-2025-001286,2-188590-292,2026-03,R-08,REVISA,fecha_valor,2023-02-11,no anterior a 2024-03-31 (24 meses),1
1,8,20230211,7,4,7,2,AV-2024-003052,3-476406-368,2026-03,R-08,REVISA,fecha_valor,2023-02-11,no anterior a 2024-03-31 (24 meses),1
1,8,20230212,10,7,7,2,AV-2024-000274,3-390426,2026-03,R-08,REVISA,fecha_valor,2023-02-12,no anterior a 2024-03-31 (24 meses),1
1,8,20230212,15,1,3,2,AV-2024-003410,4-798002-096,2026-03,R-08,REVISA,fecha_valor,2023-02-12,no anterior a 2024-03-31 (24 meses),1
1,8,20230212,32,2,7,2,AV-2024-003038,1-805080,2026-03,R-08,REVISA,fecha_valor,2023-02-12,no anterior a 2024-03-31 (24 meses),1
1,8,20230214,10,3,8,2,AV-2025-002328,3-460019,2026-03,R-08,REVISA,fecha_valor,2023-02-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230214,13,9,5,2,AV-2024-000951,5-965258,2026-03,R-08,REVISA,fecha_valor,2023-02-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230215,5,3,4,2,AV-2026-003842,2-752157,2026-03,R-08,REVISA,fecha_valor,2023-02-15,no anterior a 2024-03-31 (24 meses),1
1,8,20230215,12,3,6,2,AV-2025-000372,5-407113,2026-03,R-08,REVISA,fecha_valor,2023-02-15,no anterior a 2024-03-31 (24 meses),1
1,8,20230215,27,3,3,2,AV-2026-001154,1-767028,2026-03,R-08,REVISA,fecha_valor,2023-02-15,no anterior a 2024-03-31 (24 meses),1
1,8,20230218,9,3,7,2,AV-2024-003645,3-246050,2026-03,R-08,REVISA,fecha_valor,2023-02-18,no anterior a 2024-03-31 (24 meses),1
1,8,20230223,7,5,1,2,AV-2024-003501,3-362859,2026-03,R-08,REVISA,fecha_valor,2023-02-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230226,26,2,7,2,AV-2024-003136,1-336492,2026-03,R-08,REVISA,fecha_valor,2023-02-26,no anterior a 2024-03-31 (24 meses),1
1,8,20230312,6,3,7,2,AV-2025-001629,2-147217,2026-03,R-08,REVISA,fecha_valor,2023-03-12,no anterior a 2024-03-31 (24 meses),1
1,8,20230312,34,9,7,2,AV-2025-001075,1-528574,2026-03,R-08,REVISA,fecha_valor,2023-03-12,no anterior a 2024-03-31 (24 meses),1
1,8,20230315,18,3,1,2,AV-2025-000762,4-894437,2026-03,R-08,REVISA,fecha_valor,2023-03-15,no anterior a 2024-03-31 (24 meses),1
1,8,20230318,20,6,4,2,AV-2026-002425,7-812280,2026-03,R-08,REVISA,fecha_valor,2023-03-18,no anterior a 2024-03-31 (24 meses),1
1,8,20230318,23,1,4,2,AV-2025-002798,6-119777-035,2026-03,R-08,REVISA,fecha_valor,2023-03-18,no anterior a 2024-03-31 (24 meses),1
1,8,20230320,11,9,1,2,AV-2025-002663,5-798277,2026-03,R-08,REVISA,fecha_valor,2023-03-20,no anterior a 2024-03-31 (24 meses),1
1,8,20230320,15,1,3,2,AV-2025-003514,4-482035-336,2026-03,R-08,REVISA,fecha_valor,2023-03-20,no anterior a 2024-03-31 (24 meses),1
1,8,20230321,28,4,3,2,AV-2025-003935,1-760221-384,2026-03,R-08,REVISA,fecha_valor,2023-03-21,no anterior a 2024-03-31 (24 meses),1
1,8,20230322,14,9,2,2,AV-2025-000414,5-235509,2026-03,R-08,REVISA,fecha_valor,2023-03-22,no anterior a 2024-03-31 (24 meses),1
1,8,20230323,3,7,8,3,AV-2024-002337,2-684252,2026-03,R-08,REVISA,fecha_valor,2023-03-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230330,8,7,3,2,AV-2025-003990,3-784103,2026-03,R-08,REVISA,fecha_valor,2023-03-30,no anterior a 2024-03-31 (24 meses),1
1,8,20230404,11,1,2,2,AV-2024-002251,5-668248-357,2026-03,R-08,REVISA,fecha_valor,2023-04-04,no anterior a 2024-03-31 (24 meses),1
1,8,20230410,34,1,7,2,AV-2025-001236,1-300641-045,2026-03,R-08,REVISA,fecha_valor,2023-04-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230411,9,7,3,2,AV-2024-002803,3-104602,2026-03,R-08,REVISA,fecha_valor,2023-04-11,no anterior a 2024-03-31 (24 meses),1
1,8,20230419,33,1,5,2,AV-2025-000114,1-337593-022,2026-03,R-08,REVISA,fecha_valor,2023-04-19,no anterior a 2024-03-31 (24 meses),1
1,8,20230420,9,3,2,2,AV-2024-001651,3-679834,2026-03,R-08,REVISA,fecha_valor,2023-04-20,no anterior a 2024-03-31 (24 meses),1
1,8,20230420,13,3,7,2,AV-2025-000150,5-369142,2026-03,R-08,REVISA,fecha_valor,2023-04-20,no anterior a 2024-03-31 (24 meses),1
1,8,20230421,8,9,6,2,AV-2025-000511,3-500074,2026-03,R-08,REVISA,fecha_valor,2023-04-21,no anterior a 2024-03-31 (24 meses),1
1,8,20230421,30,3,4,3,AV-2024-003089,1-207580,2026-03,R-08,REVISA,fecha_valor,2023-04-21,no anterior a 2024-03-31 (24 meses),1
1,8,20230423,19,3,9,2,AV-2026-001926,4-760845,2026-03,R-08,REVISA,fecha_valor,2023-04-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230424,16,2,5,2,AV-2025-000210,4-337225,2026-03,R-08,REVISA,fecha_valor,2023-04-24,no anterior a 2024-03-31 (24 meses),1
1,8,20230427,7,2,3,2,AV-2025-003525,3-348174,2026-03,R-08,REVISA,fecha_valor,2023-04-27,no anterior a 2024-03-31 (24 meses),1
1,8,20230427,15,1,5,2,AV-2024-002808,4-943514-159,2026-03,R-08,REVISA,fecha_valor,2023-04-27,no anterior a 2024-03-31 (24 meses),1
1,8,20230427,31,6,4,2,AV-2026-003770,1-810892,2026-03,R-08,REVISA,fecha_valor,2023-04-27,no anterior a 2024-03-31 (24 meses),1
1,8,20230428,11,1,3,3,AV-2024-001078,5-552439-014,2026-03,R-08,REVISA,fecha_valor,2023-04-28,no anterior a 2024-03-31 (24 meses),1
1,8,20230428,15,7,1,2,AV-2025-003759,4-719878,2026-03,R-08,REVISA,fecha_valor,2023-04-28,no anterior a 2024-03-31 (24 meses),1
1,8,20230429,33,3,6,2,AV-2024-003416,1-660004,2026-03,R-08,REVISA,fecha_valor,2023-04-29,no anterior a 2024-03-31 (24 meses),1
1,8,20230505,12,3,3,2,AV-2024-000682,5-820549,2026-03,R-08,REVISA,fecha_valor,2023-05-05,no anterior a 2024-03-31 (24 meses),1
1,8,20230507,11,3,3,2,AV-2025-003255,5-965162,2026-03,R-08,REVISA,fecha_valor,2023-05-07,no anterior a 2024-03-31 (24 meses),1
1,8,20230508,9,3,3,2,AV-2025-001693,3-755286,2026-03,R-08,REVISA,fecha_valor,2023-05-08,no anterior a 2024-03-31 (24 meses),1
1,8,20230508,9,3,5,2,AV-2025-002288,3-708581,2026-03,R-08,REVISA,fecha_valor,2023-05-08,no anterior a 2024-03-31 (24 meses),1
1,8,20230510,10,6,1,2,AV-2025-001846,3-368741,2026-03,R-08,REVISA,fecha_valor,2023-05-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230510,27,9,1,2,AV-2025-003381,1-420467,2026-03,R-08,REVISA,fecha_valor,2023-05-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230511,30,9,8,2,AV-2025-003099,1-742222,2026-03,R-08,REVISA,fecha_valor,2023-05-11,no anterior a 2024-03-31 (24 meses),1
1,8,20230513,25,3,8,3,AV-2025-001122,6-961912,2026-03,R-08,REVISA,fecha_valor,2023-05-13,no anterior a 2024-03-31 (24 meses),1
1,8,20230514,1,7,9,2,AV-2025-003386,2-266039,2026-03,R-08,REVISA,fecha_valor,2023-05-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230515,28,7,9,2,AV-2024-003518,1-711344,2026-03,R-08,REVISA,fecha_valor,2023-05-15,no anterior a 2024-03-31 (24 meses),1
1,8,20230519,32,7,2,2,AV-2026-003504,1-398474,2026-03,R-08,REVISA,fecha_valor,2023-05-19,no anterior a 2024-03-31 (24 meses),1
1,8,20230519,34,1,8,2,AV-2025-001086,1-365436-231,2026-03,R-08,REVISA,fecha_valor,2023-05-19,no anterior a 2024-03-31 (24 meses),1
1,8,20230521,27,9,4,3,AV-2025-000901,1-664663,2026-03,R-08,REVISA,fecha_valor,2023-05-21,no anterior a 2024-03-31 (24 meses),1
1,8,20230523,3,3,7,2,AV-2025-002672,2-432995,2026-03,R-08,REVISA,fecha_valor,2023-05-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230523,30,1,5,2,AV-2024-000923,1-442776-172,2026-03,R-08,REVISA,fecha_valor,2023-05-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230524,4,3,3,2,AV-2024-002125,2-557969,2026-03,R-08,REVISA,fecha_valor,2023-05-24,no anterior a 2024-03-31 (24 meses),1
1,8,20230525,13,2,1,2,AV-2025-003351,5-452191,2026-03,R-08,REVISA,fecha_valor,2023-05-25,no anterior a 2024-03-31 (24 meses),1
1,8,20230525,15,2,7,2,AV-2025-001695,4-776969,2026-03,R-08,REVISA,fecha_valor,2023-05-25,no anterior a 2024-03-31 (24 meses),1
1,8,20230605,34,1,3,2,AV-2025-002996,1-413533-156,2026-03,R-08,REVISA,fecha_valor,2023-06-05,no anterior a 2024-03-31 (24 meses),1
1,8,20230609,1,7,3,2,AV-2024-001009,2-426171,2026-03,R-08,REVISA,fecha_valor,2023-06-09,no anterior a 2024-03-31 (24 meses),1
1,8,20230609,27,3,1,2,AV-2025-002648,1-506648,2026-03,R-08,REVISA,fecha_valor,2023-06-09,no anterior a 2024-03-31 (24 meses),1
1,8,20230610,26,3,7,2,AV-2026-002308,1-405969,2026-03,R-08,REVISA,fecha_valor,2023-06-10,no anterior a 2024-03-31 (24 meses),1
1,8,20230611,29,3,2,2,AV-2026-002488,1-417116,2026-03,R-08,REVISA,fecha_valor,2023-06-11,no anterior a 2024-03-31 (24 meses),1
1,8,20230613,2,3,8,2,AV-2024-002270,2-351070,2026-03,R-08,REVISA,fecha_valor,2023-06-13,no anterior a 2024-03-31 (24 meses),1
1,8,20230613,7,2,1,2,AV-2025-001094,3-539447,2026-03,R-08,REVISA,fecha_valor,2023-06-13,no anterior a 2024-03-31 (24 meses),1
1,8,20230613,18,1,7,2,AV-2025-001719,4-497479-030,2026-03,R-08,REVISA,fecha_valor,2023-06-13,no anterior a 2024-03-31 (24 meses),1
1,8,20230614,1,1,7,2,AV-2025-003534,2-992351-212,2026-03,R-08,REVISA,fecha_valor,2023-06-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230614,27,4,4,2,AV-2025-003442,1-184171-251,2026-03,R-08,REVISA,fecha_valor,2023-06-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230615,8,1,3,3,AV-2024-001528,3-936713-082,2026-03,R-08,REVISA,fecha_valor,2023-06-15,no anterior a 2024-03-31 (24 meses),1
1,8,20230618,18,3,4,2,AV-2024-001858,4-929619,2026-03,R-08,REVISA,fecha_valor,2023-06-18,no anterior a 2024-03-31 (24 meses),1
1,8,20230619,20,3,1,3,AV-2025-003683,7-833199,2026-03,R-08,REVISA,fecha_valor,2023-06-19,no anterior a 2024-03-31 (24 meses),1
1,8,20230620,35,5,7,2,AV-2024-000924,1-411274,2026-03,R-08,REVISA,fecha_valor,2023-06-20,no anterior a 2024-03-31 (24 meses),1
1,8,20230622,13,8,9,2,AV-2025-000999,5-880033,2026-03,R-08,REVISA,fecha_valor,2023-06-22,no anterior a 2024-03-31 (24 meses),1
1,8,20230624,17,9,3,2,AV-2025-000075,4-127064,2026-03,R-08,REVISA,fecha_valor,2023-06-24,no anterior a 2024-03-31 (24 meses),1
1,8,20230624,34,7,2,2,AV-2026-003976,1-749883,2026-03,R-08,REVISA,fecha_valor,2023-06-24,no anterior a 2024-03-31 (24 meses),1
1,8,20230705,29,1,9,2,AV-2024-000653,1-507773-250,2026-03,R-08,REVISA,fecha_valor,2023-07-05,no anterior a 2024-03-31 (24 meses),1
1,8,20230706,9,9,7,2,AV-2025-003594,3-860948,2026-03,R-08,REVISA,fecha_valor,2023-07-06,no anterior a 2024-03-31 (24 meses),1
1,8,20230706,35,7,3,2,AV-2024-002262,1-314897,2026-03,R-08,REVISA,fecha_valor,2023-07-06,no anterior a 2024-03-31 (24 meses),1
1,8,20230707,21,7,8,2,AV-2025-002905,7-457098,2026-03,R-08,REVISA,fecha_valor,2023-07-07,no anterior a 2024-03-31 (24 meses),1
1,8,20230711,4,7,8,2,AV-2025-002804,2-664654,2026-03,R-08,REVISA,fecha_valor,2023-07-11,no anterior a 2024-03-31 (24 meses),1
1,8,20230712,27,4,7,2,AV-2024-003649,1-828461-301,2026-03,R-08,REVISA,fecha_valor,2023-07-12,no anterior a 2024-03-31 (24 meses),1
1,8,20230714,3,3,1,2,AV-2025-002820,2-502593,2026-03,R-08,REVISA,fecha_valor,2023-07-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230714,24,6,3,3,AV-2025-002255,6-630886,2026-03,R-08,REVISA,fecha_valor,2023-07-14,no anterior a 2024-03-31 (24 meses),1
1,8,20230719,29,7,4,2,AV-2024-000154,1-332092,2026-03,R-08,REVISA,fecha_valor,2023-07-19,no anterior a 2024-03-31 (24 meses),1
1,8,20230720,33,7,9,2,AV-2025-002480,1-167615,2026-03,R-08,REVISA,fecha_valor,2023-07-20,no anterior a 2024-03-31 (24 meses),1
1,8,20230722,22,4,3,2,AV-2025-003328,7-231744-047,2026-03,R-08,REVISA,fecha_valor,2023-07-22,no anterior a 2024-03-31 (24 meses),1
1,8,20230722,24,2,2,2,AV-2026-002608,6-728012,2026-03,R-08,REVISA,fecha_valor,2023-07-22,no anterior a 2024-03-31 (24 meses),1
1,8,20230723,6,3,1,3,AV-2025-003274,2-756146,2026-03,R-08,REVISA,fecha_valor,2023-07-23,no anterior a 2024-03-31 (24 meses),1
1,8,20230724,26,9,2,2,AV-2025-003589,1-939619,2026-03,R-08,REVISA,fecha_valor,2023-07-24,no anterior a 2024-03-31 (24 meses),1
1,8,20230726,1,3,3,2,AV-2026-000192,2-561865,2026-03,R-08,REVISA,fecha_valor,2023-07-26,no anterior a 2024-03-31 (24 meses),1
1,8,20230726,28,5,3,2,AV-2026-000231,1-667905,2026-03,R-08,REVISA,fecha_valor,2023-07-26,no anterior a 2024-03-31 (24 meses),1
